"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"denmark",2018,78,0.5,0.0361978061169058,0.0355543120694508,0.964445687930549,25714,723212,710355,7800464.22125496,10.7858611600125
"denmark",2018,79,0.5,0.0411756249461779,0.0403450094572471,0.959654990542753,28140,697498,683428,7090109.22125496,10.1650602887104
"denmark",2018,80,0.5,0.04615344377545,0.0451123975240979,0.954887602475902,30196,669358,654260,6406681.22125496,9.57138216209406
"denmark",2018,81,0.5,0.0511312626047221,0.0498566459757342,0.950143354024266,31867,639162,623228.5,5752421.22125496,8.99994245786664
"denmark",2018,82,0.5,0.0561090814339943,0.0545779228744635,0.945422077125536,33145,607295,590722.5,5129192.72125496,8.44596566949334
"denmark",2018,83,0.5,0.0640882255616457,0.062098339371329,0.937901660628671,35654,574150,556323,4538470.22125496,7.90467686363312
"denmark",2018,84,0.5,0.0720673696892971,0.069560836431784,0.930439163568216,37458,538496,519767,3982147.22125496,7.39494299169345
"denmark",2018,85,0.5,0.0800465138169485,0.0769660805998619,0.923033919400138,38563,501038,481756.5,3462380.22125496,6.91041442216949
"denmark",2018,86,0.5,0.0880256579445999,0.0843147282311177,0.915685271768882,38993,462475,442978.5,2980623.72125496,6.44494020488666
"denmark",2018,87,0.5,0.0960048020722513,0.091607425686558,0.908392574313442,38794,423482,404085,2537645.22125496,5.99233313636697
"denmark",2018,88,0.5,0.111948308323053,0.106014250331669,0.893985749668331,40783,384688,364296.5,2133560.22125496,5.54620945091855
"denmark",2018,89,0.5,0.127891814573854,0.120205184960934,0.879794815039066,41339,343905,323235.5,1769263.72125496,5.14462924719023
"denmark",2018,90,0.5,0.143835320824656,0.134185046236972,0.865814953763028,40600,302566,282266,1446028.22125496,4.77921584465854
"denmark",2018,91,0.5,0.159778827075457,0.14795850859582,0.85204149140418,38760,261966,242586,1163762.22125496,4.44241703600832
"denmark",2018,92,0.5,0.175722333326258,0.161530109458051,0.838469890541949,36054,223206,205179,921176.221254956,4.12702266630358
"denmark",2018,93,0.5,0.197832137466646,0.18002479269839,0.81997520730161,33692,187152,170306,715997.221254956,3.82575244322773
"denmark",2018,94,0.5,0.219941941607035,0.198151075471656,0.801848924528344,30409,153460,138255.5,545691.221254956,3.55591829307283
"denmark",2018,95,0.5,0.242051745747423,0.215919856628225,0.784080143371775,26569,123051,109766.5,407435.721254956,3.31111263829596
"denmark",2018,96,0.5,0.264161549887811,0.233341609304248,0.766658390695752,22513,96482,85225.5,297669.221254956,3.08523062597123
"denmark",2018,97,0.5,0.286271354028198,0.250426401506378,0.749573598493622,18524,73969,64707,212443.721254956,2.87206426009485
"denmark",2018,98,0.5,0.308381158168586,0.267183915513544,0.732816084486456,14814,55445,48038,147736.721254956,2.66456346388234
"denmark",2018,99,0.5,0.330490962308974,0.283623466174299,0.716376533825701,11524,40631,34869,99698.7212549561,2.45375996788059
"denmark",2018,100,2.22728969852462,0.448976170752467,1,0,29107,29107,64829.7212549561,64829.7212549561,2.22728969852462
"denmark",2019,0,0.5,0.00285080355673234,0.00284674580020617,0.997153254199794,2847,1e+06,998576.5,82659757.641059,82.659757641059
"denmark",2019,1,0.5,0.000130007557681432,0.000129999107248215,0.999870000892752,129,997153,997088.5,81661181.141059,81.894334310842
"denmark",2019,2,0.5,0.000116962864026719,0.000116956024270937,0.999883043975729,117,997024,996965.5,80664092.641059,80.904865520849
"denmark",2019,3,0.5,0.000103918170372005,0.000103912771159476,0.99989608722884,104,996907,996855,79667127.141059,79.9143020773843
"denmark",2019,4,0.5,9.08734767172914e-05,9.08693479105056e-05,0.99990913065209,90,996803,996758,78670272.141059,78.9225876537882
"denmark",2019,5,0.5,7.78287830625778e-05,7.78257545206951e-05,0.999922174245479,78,996713,996674,77673514.141059,77.9296689629402
"denmark",2019,6,0.5,6.47840894078641e-05,6.47819909867161e-05,0.999935218009013,64,996635,996603,76676840.141059,76.9357288687022
"denmark",2019,7,0.5,5.17393957531505e-05,5.17380573052393e-05,0.999948261942695,52,996571,996545,75680237.141059,75.940637587346
"denmark",2019,8,0.5,5.17517902547247e-05,5.17504511654775e-05,0.999948249548835,51,996519,996493.5,74683692.141059,74.9445742038626
"denmark",2019,9,0.5,5.17641847562989e-05,5.17628450255621e-05,0.999948237154974,52,996468,996442,73687198.641059,73.9483843345286
"denmark",2019,10,0.5,5.1776579257873e-05,5.17752388854932e-05,0.999948224761115,52,996416,996390,72690756.641059,72.9522173881782
"denmark",2019,11,0.5,5.17889737594472e-05,5.17876327452706e-05,0.999948212367255,51,996364,996338.5,71694366.641059,71.9559986521582
"denmark",2019,12,0.5,5.18013682610214e-05,5.18000266048944e-05,0.999948199973395,52,996313,996287,70698028.141059,70.9596563941843
"denmark",2019,13,0.5,6.48626512238517e-05,6.48605477103095e-05,0.99993513945229,64,996261,996229,69701741.141059,69.963334047061
"denmark",2019,14,0.5,7.7923934186682e-05,7.7920898235209e-05,0.999922079101765,78,996197,996158,68705512.141059,68.9677966718019
"denmark",2019,15,0.5,9.09852171495122e-05,9.09810781829348e-05,0.999909018921817,91,996119,996073.5,67709354.141059,67.9731579671294
"denmark",2019,16,0.5,0.000104046500112342,0.000104041087556828,0.999895958912443,103,996028,995976.5,66713280.641059,66.979322510069
"denmark",2019,17,0.5,0.000117107783075173,0.000117100926360232,0.99988289907364,117,995925,995866.5,65717304.141059,65.9861978974913
"denmark",2019,18,0.5,0.000130363342784101,0.000130354846037363,0.999869645153963,130,995808,995743,64721437.641059,64.9938920364759
"denmark",2019,19,0.5,0.00014361890249303,0.000143608590038985,0.999856391409961,143,995678,995606.5,63725694.641059,64.002312636273
"denmark",2019,20,0.5,0.000156874462201958,0.000156862158368592,0.999843137841631,156,995535,995457,62730088.141059,63.0114341947385
"denmark",2019,21,0.5,0.000170130021910887,0.000170115551029675,0.99982988444897,169,995379,995294.5,61734631.141059,62.0212312506683
"denmark",2019,22,0.5,0.000183385581619816,0.000183368768025728,0.999816631231974,183,995210,995118.5,60739336.641059,61.0316783805016
"denmark",2019,23,0.5,0.000182972591881069,0.000182955853927672,0.999817044146072,182,995027,994936,59744218.141059,60.0428110403627
"denmark",2019,24,0.5,0.000182559602142322,0.000182542939659103,0.999817457060341,181,994845,994754.5,58749282.141059,59.0537039851022
"denmark",2019,25,0.5,0.000182146612403575,0.00018213002522002,0.99981786997478,182,994664,994573,57754527.641059,58.0643590610085
"denmark",2019,26,0.5,0.000181733622664828,0.000181717110610423,0.99981828288939,180,994482,994392,56759954.641059,57.0748939056303
"denmark",2019,27,0.5,0.000181320632926082,0.000181304195830311,0.99981869580417,180,994302,994212,55765562.641059,56.0851357445313
"denmark",2019,28,0.5,0.000206064232299454,0.000206043003252811,0.999793956996747,205,994122,994019.5,54771350.641059,55.0952002279992
"denmark",2019,29,0.5,0.000230807831672827,0.000230781198618805,0.999769218801381,230,993917,993802,53777331.141059,54.1064607417511
"denmark",2019,30,0.5,0.0002555514310462,0.000255518781951007,0.999744481218049,254,993687,993560,52783529.141059,53.1188685582673
"denmark",2019,31,0.5,0.000280295030419573,0.000280255753272128,0.999719744246728,278,993433,993294,51789969.141059,52.1323221002916
"denmark",2019,32,0.5,0.000305038629792946,0.000304992112604882,0.999695007887395,303,993155,993003.5,50796675.141059,51.1467748146654
"denmark",2019,33,0.5,0.000326303881264638,0.000326250652837495,0.999673749347162,324,992852,992690,49803671.641059,50.1622312701782
"denmark",2019,34,0.5,0.000347569132736331,0.000347508741080453,0.99965249125892,345,992528,992355.5,48810981.641059,49.1784429669077
"denmark",2019,35,0.5,0.000368834384208024,0.000368766377348171,0.999631233622652,366,992183,992000,47818626.141059,48.1953693432149
"denmark",2019,36,0.5,0.000390099635679716,0.000390023561655062,0.999609976438345,386,991817,991624,46826626.141059,47.2129698735341
"denmark",2019,37,0.5,0.000411364887151409,0.000411280294015541,0.999588719705985,408,991431,991227,45835002.141059,46.2311569247472
"denmark",2019,38,0.5,0.000492500540625823,0.000492379292092049,0.999507620707908,488,991023,990779,44843775.141059,45.2499842496683
"denmark",2019,39,0.5,0.000573636194100237,0.000573471712035079,0.999426528287965,568,990535,990251,43852996.141059,44.2720309136568
"denmark",2019,40,0.5,0.000654771847574651,0.000654557554644951,0.999345442445355,648,989967,989643,42862745.141059,43.2971454008659
"denmark",2019,41,0.5,0.000735907501049064,0.000735636820721856,0.999264363179278,728,989319,988955,41873102.141059,42.3251773604459
"denmark",2019,42,0.5,0.000817043154523478,0.000816709511065853,0.999183290488934,807,988591,988187.5,40884147.141059,41.3559774882221
"denmark",2019,43,0.5,0.0009528243093508,0.000952370588426718,0.999047629411573,941,987784,987313.5,39895959.641059,40.3893560141276
"denmark",2019,44,0.5,0.00108860546417812,0.00108801325559055,0.998911986744409,1074,986843,986306,38908646.141059,39.4273923421041
"denmark",2019,45,0.5,0.00122438661900544,0.00122363751630471,0.998776362483695,1206,985769,985166,37922340.141059,38.4698039206538
"denmark",2019,46,0.5,0.00136016777383277,0.0013592433743155,0.998640756625685,1338,984563,983894,36937174.141059,37.5163134721282
"denmark",2019,47,0.5,0.00149594892866009,0.00149483083336823,0.998505169166632,1470,983225,982490,35953280.141059,36.5666863038053
"denmark",2019,48,0.5,0.00173874670196855,0.00173723639494243,0.998262763605058,1706,981755,980902,34970790.141059,35.6206896232349
"denmark",2019,49,0.5,0.00198154447527702,0.00197958315924075,0.998020416840759,1940,980049,979079,33989888.141059,34.6818252363494
"denmark",2019,50,0.5,0.00222434224858549,0.00222187114765317,0.997778128852347,2173,978109,977022.5,33010809.141059,33.749622118863
"denmark",2019,51,0.5,0.00246714002189395,0.0024641003815593,0.997535899618441,2405,975936,974733.5,32033786.641059,32.8236550768278
"denmark",2019,52,0.5,0.00270993779520242,0.00270627088232838,0.997293729117672,2634,973531,972214,31059053.141059,31.9035070696865
"denmark",2019,53,0.5,0.00305645402936913,0.0030517902011406,0.996948209798859,2963,970897,969415.5,30086839.141059,30.9887033753931
"denmark",2019,54,0.5,0.00340297026353584,0.0033971899952691,0.996602810004731,3289,967934,966289.5,29117423.641059,30.0820341480504
"denmark",2019,55,0.5,0.00374948649770255,0.0037424703267235,0.996257529673277,3610,964645,962840,28151134.141059,29.1828954082165
"denmark",2019,56,0.5,0.00409600273186926,0.00408763125747052,0.99591236874253,3928,961035,959071,27188294.141059,28.2906388852217
"denmark",2019,57,0.5,0.00444251896603597,0.00443267284943405,0.995567327150566,4243,957107,954985.5,26229223.141059,27.4046926216808
"denmark",2019,58,0.5,0.00491005538132938,0.00489803058062423,0.995101969419376,4667,952864,950530.5,25274237.641059,26.5244962985893
"denmark",2019,59,0.5,0.00537759179662279,0.00536317132356605,0.994636828676434,5085,948197,945654.5,24323707.141059,25.6525881658126
"denmark",2019,60,0.5,0.0058451282119162,0.00582809522999093,0.994171904770009,5497,943112,940363.5,23378052.641059,24.7882039896205
"denmark",2019,61,0.5,0.00631266462720961,0.00629280245148885,0.993707197548511,5900,937615,934665,22437689.141059,23.9305995969124
"denmark",2019,62,0.5,0.00678020104250303,0.00675729313950853,0.993242706860491,6296,931715,928567,21503024.141059,23.0789717253227
"denmark",2019,63,0.5,0.00749242741306661,0.0074644639359578,0.992535536064042,6908,925419,921965,20574457.141059,22.2325856083126
"denmark",2019,64,0.5,0.00820465378363019,0.00817113312447705,0.991828866875523,7505,918511,914758.5,19652492.141059,21.396033516266
"denmark",2019,65,0.5,0.00891688015419377,0.00887730123857524,0.991122698761425,8087,911006,906962.5,18737733.641059,20.568178081219
"denmark",2019,66,0.5,0.00962910652475735,0.00958296881100505,0.990417031188995,8653,902919,898592.5,17830771.141059,19.7479188510365
"denmark",2019,67,0.5,0.0103413328953209,0.0102881363737642,0.989711863626236,9200,894266,889666,16932178.641059,18.9341634827434
"denmark",2019,68,0.5,0.0116600117192799,0.0115924277972942,0.988407572202706,10260,885066,879936,16042512.641059,18.1257811745779
"denmark",2019,69,0.5,0.0129786905432388,0.0128950103686754,0.987104989631325,11281,874806,869165.5,15162576.641059,17.3325018816275
"denmark",2019,70,0.5,0.0142973693671977,0.0141958874440563,0.985804112555944,12258,863525,857396,14293411.141059,16.5523999201633
"denmark",2019,71,0.5,0.0156160481911567,0.015495062370803,0.984504937629197,13191,851267,844671.5,13436015.141059,15.7835498628033
"denmark",2019,72,0.5,0.0169347270151156,0.0167925384875271,0.983207461512473,14073,838076,831039.5,12591343.641059,15.0241071705418
"denmark",2019,73,0.5,0.0197204048268489,0.0195278562118993,0.980472143788101,16091,824003,815957.5,11760304.141059,14.272161801667
"denmark",2019,74,0.5,0.0225060826385821,0.0222556390131796,0.97774436098682,17981,807912,798921.5,10944346.641059,13.5464588235588
"denmark",2019,75,0.5,0.0252917604503154,0.0249759179829891,0.975024082017011,19729,789931,780066.5,10145425.141059,12.8434320732558
"denmark",2019,76,0.5,0.0280774382620486,0.0276887240421248,0.972311275957875,21326,770202,759539,9365358.641059,12.1596135053648
"denmark",2019,77,0.5,0.0308631160737819,0.0303940879417307,0.969605912058269,22761,748876,737495.5,8605819.641059,11.4916483383885
"denmark",2019,78,0.5,0.035797094996948,0.0351676452284176,0.964832354771582,25536,726115,713347,7868324.141059,10.8361955627676
"denmark",2019,79,0.5,0.0407310739201141,0.0399181199724393,0.960081880027561,27966,700579,686596,7154977.141059,10.2129483485217
"denmark",2019,80,0.5,0.0456650528432801,0.0446456791934829,0.955354320806517,30029,672613,657598.5,6468381.141059,9.61679471116229
"denmark",2019,81,0.5,0.0505990317664462,0.0493504883037604,0.95064951169624,31712,642584,626728,5810782.641059,9.04283742056914
"denmark",2019,82,0.5,0.0555330106896123,0.0540327111273017,0.945967288872698,33007,610872,594368.5,5184054.641059,8.48631896871849
"denmark",2019,83,0.5,0.0634594090816419,0.0615077852293542,0.938492214770646,35543,577865,560093.5,4589686.141059,7.94248854154344
"denmark",2019,84,0.5,0.0713858074736713,0.0689256508527842,0.931074349147216,37380,542322,523632,4029592.641059,7.43025848307647
"denmark",2019,85,0.5,0.0793122058657009,0.0762869622387274,0.923713037761273,38521,504942,485681.5,3505960.641059,6.94329376652962
"denmark",2019,86,0.5,0.0872386042577304,0.083592363690259,0.916407636309741,38989,466421,446926.5,3020279.141059,6.47543558514518
"denmark",2019,87,0.5,0.0951650026497599,0.0908424897603811,0.909157510239619,38829,427432,408017.5,2573352.641059,6.0204959878039
"denmark",2019,88,0.5,0.111042908323203,0.105201943442641,0.894798056557359,40882,388603,368162,2165335.141059,5.57210093864175
"denmark",2019,89,0.5,0.126920813996647,0.119347004516029,0.880652995483971,41499,347721,326971.5,1797173.141059,5.16843429375562
"denmark",2019,90,0.5,0.14279871967009,0.133282438858351,0.866717561141649,40814,306222,285815,1470201.641059,4.80109737725898
"denmark",2019,91,0.5,0.158676625343534,0.147012872127878,0.852987127872122,39019,265408,245898.5,1184386.641059,4.46251296516683
"denmark",2019,92,0.5,0.174554531016977,0.160542794882539,0.839457205117461,36345,226389,208216.5,938488.141058999,4.14546705475531
"denmark",2019,93,0.5,0.196634441340464,0.179032466795404,0.820967533204596,34024,190044,173032,730271.641058999,3.84264507724
"denmark",2019,94,0.5,0.21871435166395,0.197154132527176,0.802845867472824,30760,156020,140640,557239.641058999,3.5715910848545
"denmark",2019,95,0.5,0.240794261987437,0.214918670644817,0.785081329355183,26921,125260,111799.5,416599.641058999,3.32587929952897
"denmark",2019,96,0.5,0.262874172310924,0.232336535126447,0.767663464873553,22847,98339,86915.5,304800.141058999,3.09948383712463
"denmark",2019,97,0.5,0.28495408263441,0.24941777587572,0.750582224124281,18829,75492,66077.5,217884.641058999,2.8861951075478
"denmark",2019,98,0.5,0.307033992957896,0.266172058058184,0.733827941941816,15082,56663,49122,151807.141058999,2.67912290311136
"denmark",2019,99,0.5,0.329113903281383,0.282608680337796,0.717391319662203,11751,41581,35705.5,102685.141058999,2.46952072001632
"denmark",2019,100,2.24537851354337,0.445359209580182,1,0,29830,29830,66979.6410589987,66979.6410589987,2.24537851354337
"denmark",2020,0,0.5,0.00277646349762116,0.00277261446619198,0.997227385533808,2773,1e+06,998613.5,82781962.5200446,82.7819625200446
"denmark",2020,1,0.5,0.000126214171709449,0.000126206207203496,0.999873793792797,125,997227,997164.5,81783349.0200446,82.010764871032
"denmark",2020,2,0.5,0.000113525755780556,0.000113519312097705,0.999886480687902,114,997102,997045,80786184.5200446,81.0209833297342
"denmark",2020,3,0.5,0.000100837339851662,0.000100832256023428,0.999899167743977,100,996988,996938,79789139.5200446,80.0301904536911
"denmark",2020,4,0.5,8.81489239227687e-05,8.81450389776012e-05,0.999911854961022,88,996888,996844,78792201.5200446,79.0381682997935
"denmark",2020,5,0.5,7.54605079938752e-05,7.54576609571612e-05,0.999924542339043,75,996800,996762.5,77795357.5200446,78.0451018459516
"denmark",2020,6,0.5,6.27720920649816e-05,6.27701219590443e-05,0.999937229878041,63,996725,996693.5,76798595.0200446,77.0509368381897
"denmark",2020,7,0.5,5.00836761360881e-05,5.00824219801868e-05,0.99994991757802,50,996662,996637,75801901.5200446,76.0557756993289
"denmark",2020,8,0.5,5.01207840363386e-05,5.01195280213186e-05,0.999949880471979,50,996612,996587,74805264.5200446,75.0595663307732
"denmark",2020,9,0.5,5.01578919365891e-05,5.01566340610735e-05,0.999949843365939,50,996562,996537,73808677.5200446,74.0633071700954
"denmark",2020,10,0.5,5.01949998368395e-05,5.01937400994515e-05,0.999949806259901,50,996512,996487,72812140.5200446,73.0669982098004
"denmark",2020,11,0.5,5.023210773709e-05,5.02308461364526e-05,0.999949769153864,50,996462,996437,71815653.5200446,72.0706394423918
"denmark",2020,12,0.5,5.02692156373405e-05,5.02679521720768e-05,0.999949732047828,50,996412,996387,70819216.5200446,71.0742308603716
"denmark",2020,13,0.5,6.3040082995275e-05,6.30380960318721e-05,0.999936961903968,63,996362,996330.5,69822829.5200446,70.0777724562404
"denmark",2020,14,0.5,7.58109503532095e-05,7.58080768120357e-05,0.999924191923188,75,996299,996261.5,68826499.0200446,69.0821721391315
"denmark",2020,15,0.5,8.8581817711144e-05,8.85778945156914e-05,0.999911422105484,88,996224,996180,67830237.5200446,68.0873352981303
"denmark",2020,16,0.5,0.000101352685069078,0.000101347549145963,0.999898652450854,101,996136,996085.5,66834057.5200446,67.0933060546397
"denmark",2020,17,0.5,0.000114123552427013,0.000114117040705974,0.999885882959294,114,996035,995978,65837972.0200446,66.1000587530002
"denmark",2020,18,0.5,0.000127338851739304,0.000127330744663896,0.999872669255336,127,995921,995857.5,64841994.0200446,65.1075677890561
"denmark",2020,19,0.5,0.000140554151051595,0.000140544274011035,0.999859455725989,140,995794,995724,63846136.5200446,64.1158076068389
"denmark",2020,20,0.5,0.000153769450363885,0.000153757628750854,0.999846242371249,153,995654,995577.5,62850412.5200446,63.1247526952582
"denmark",2020,21,0.5,0.000166984749676176,0.000166970808886814,0.999833029191113,166,995501,995418,61854835.0200446,62.1343775847986
"denmark",2020,22,0.5,0.000180200048988467,0.000180183814422374,0.999819816185578,179,995335,995245.5,60859417.0200446,61.1446568442229
"denmark",2020,23,0.5,0.000179634729608189,0.00017961859673916,0.999820381403261,179,995156,995066.5,59864171.5200446,60.1555650772789
"denmark",2020,24,0.5,0.000179069410227911,0.000179053378736446,0.999820946621264,178,994977,994888,58869105.0200446,59.1662973315409
"denmark",2020,25,0.5,0.000178504090847633,0.000178488160414232,0.999821511839586,178,994799,994710,57874217.0200446,58.1767945283867
"denmark",2020,26,0.5,0.000177938771467355,0.000177922941772518,0.999822077058227,177,994621,994532.5,56879507.0200446,57.1871165198046
"denmark",2020,27,0.5,0.000177373452087077,0.000177357722811303,0.999822642277189,176,994444,994356,55884974.5200446,56.1972061976789
"denmark",2020,28,0.5,0.000201815076148689,0.000201794713540949,0.999798205286459,201,994268,994167.5,54890618.5200446,55.2070654190264
"denmark",2020,29,0.5,0.0002262567002103,0.000226231107058416,0.999773768892942,225,994067,993954.5,53896451.0200446,54.2181271685355
"denmark",2020,30,0.5,0.000250698324271911,0.000250666903385596,0.999749333096614,249,993842,993717.5,52902496.5200446,53.2302886374741
"denmark",2020,31,0.5,0.000275139948333522,0.000275102102544382,0.999724897897456,273,993593,993456.5,51908779.0200446,52.2435031446926
"denmark",2020,32,0.5,0.000299581572395133,0.000299536704556663,0.999700463295443,298,993320,993171,50915322.5200446,51.2577241171471
"denmark",2020,33,0.5,0.00032030541129898,0.000320254121734888,0.999679745878265,318,993022,992863,49922151.5200446,50.2729562084673
"denmark",2020,34,0.5,0.000341029250202826,0.000340971109641895,0.999659028890358,338,992704,992535,48929288.5200446,49.2889003369026
"denmark",2020,35,0.5,0.000361753089106672,0.000361687668291024,0.999638312331709,359,992366,992186.5,47936753.5200446,48.30551784326
"denmark",2020,36,0.5,0.000382476928010518,0.000382403797695617,0.999617596202304,380,992007,991817,46944567.0200446,47.3228183067706
"denmark",2020,37,0.5,0.000403200766914364,0.000403119497869015,0.999596880502131,399,991627,991427.5,45952750.0200446,46.3407612136868
"denmark",2020,38,0.5,0.000483112285050645,0.000482995614493151,0.999517004385507,479,991228,990988.5,44961322.5200446,45.3592135412282
"denmark",2020,39,0.5,0.000563023803186925,0.000562865349891936,0.999437134650108,558,990749,990470,43970334.0200446,44.3809017420604
"denmark",2020,40,0.5,0.000642935321323206,0.000642728704830024,0.99935727129517,636,990191,989873,42979864.0200446,43.4056298431763
"denmark",2020,41,0.5,0.000722846839459486,0.000722585680071947,0.999277414319928,715,989555,989197.5,41989991.0200446,42.4332058552022
"denmark",2020,42,0.5,0.000802758357595767,0.000802436276382115,0.999197563723618,794,988840,988443,41000793.5200446,41.4635264755113
"denmark",2020,43,0.5,0.00093680524566123,0.000936366649066876,0.999063633350933,925,988046,987583.5,40012350.5200446,40.4964450238598
"denmark",2020,44,0.5,0.00107085213372669,0.00107027907840929,0.998929720921591,1056,987121,986593,39024767.0200446,39.5339244328148
"denmark",2020,45,0.5,0.00120489902179216,0.00120417356801507,0.998795826431985,1188,986065,985471,38038174.0200446,38.5757267726211
"denmark",2020,46,0.5,0.00133894590985762,0.00133805012148894,0.998661949878511,1318,984877,984218,37052703.0200446,37.6216553133483
"denmark",2020,47,0.5,0.00147299279792308,0.00147190874243468,0.998528091257565,1447,983559,982835.5,36068485.0200446,36.6713994992111
"denmark",2020,48,0.5,0.00171310190179143,0.00171163579852062,0.998288364201479,1681,982112,981271.5,35085649.5200446,35.7246928253036
"denmark",2020,49,0.5,0.00195321100565978,0.00195130535011715,0.998048694649883,1913,980431,979474.5,34104378.0200446,34.7850873952829
"denmark",2020,50,0.5,0.00219332010952813,0.00219091741791262,0.997809082582087,2144,978518,977446,33124903.5200446,33.852114646889
"denmark",2020,51,0.5,0.00243342921339648,0.00243047202258543,0.997569527977415,2373,976374,975187.5,32147457.5200446,32.9253518836476
"denmark",2020,52,0.5,0.00267353831726483,0.00266996918480408,0.997330030815196,2601,974001,972700.5,31172270.0200446,32.0043511454758
"denmark",2020,53,0.5,0.00301646598322151,0.00301192330113054,0.996988076698869,2926,971400,969937,30199569.5200446,31.0887065267084
"denmark",2020,54,0.5,0.00335939364917819,0.00335376034857027,0.99664623965143,3248,968474,966850,29229632.5200446,30.1811225908435
"denmark",2020,55,0.5,0.00370232131513488,0.00369548038723122,0.996304519612769,3567,965226,963442.5,28262782.5200446,29.2810000145506
"denmark",2020,56,0.5,0.00404524898109156,0.00403708347718024,0.99596291652282,3882,961659,959718,27299340.0200446,28.3877549318881
"denmark",2020,57,0.5,0.00438817664704824,0.00437856967844303,0.995621430321557,4194,957777,955680,26339622.0200446,27.5007877825888
"denmark",2020,58,0.5,0.00484853731243032,0.00483681158171675,0.995163188418283,4612,953583,951277,25383942.0200446,26.6195412670366
"denmark",2020,59,0.5,0.0053088979778124,0.00529484308693387,0.994705156913066,5025,948971,946458.5,24432665.0200446,25.746482263467
"denmark",2020,60,0.5,0.00576925864319448,0.005752664338965,0.994247335661035,5430,943946,941231,23486206.5200446,24.8808793300089
"denmark",2020,61,0.5,0.00622961930857656,0.00621027548254773,0.993789724517452,5828,938516,935602,22544975.5200446,24.0219405103851
"denmark",2020,62,0.5,0.00668997997395864,0.00666767666228688,0.993332323337713,6219,932688,929578.5,21609373.5200446,23.1689198532034
"denmark",2020,63,0.5,0.00739080924853937,0.00736359777526938,0.992636402224731,6822,926469,923058,20679795.0200446,22.3210868577843
"denmark",2020,64,0.5,0.0080916385231201,0.00805903313164654,0.991940966868353,7412,919647,915941,19756737.0200446,21.4829570694457
"denmark",2020,65,0.5,0.00879246779770083,0.00875398323983192,0.991246016760168,7985,912235,908242.5,18840796.0200446,20.6534456801642
"denmark",2020,66,0.5,0.00949329707228157,0.00944844860752983,0.99055155139247,8544,904250,899978,17932553.5200446,19.8314111363501
"denmark",2020,67,0.5,0.0101941263468623,0.0101424297417366,0.989857570258263,9085,895706,891163.5,17032575.5200446,19.0158104557127
"denmark",2020,68,0.5,0.0114922855663538,0.0114266265387322,0.988573373461268,10131,886621,881555.5,16141412.0200446,18.2055376762389
"denmark",2020,69,0.5,0.0127904447858453,0.0127091668374908,0.987290833162509,11139,876490,870920.5,15259856.5200446,17.410188958282
"denmark",2020,70,0.5,0.0140886040053367,0.0139900538410468,0.986009946158953,12107,865351,859297.5,14388936.0200446,16.6278608565132
"denmark",2020,71,0.5,0.0153867632248282,0.0152692907441823,0.984730709255818,13028,853244,846730,13529638.5200446,15.8567051394965
"denmark",2020,72,0.5,0.0166849224443197,0.0165468807334532,0.983453119266547,13903,840216,833264.5,12682908.5200446,15.0948190941908
"denmark",2020,73,0.5,0.0194395911586784,0.0192524611716904,0.98074753882831,15909,826313,818358.5,11849644.0200446,14.340381937649
"denmark",2020,74,0.5,0.0221942598730371,0.0219506704310698,0.97804932956893,17789,810404,801509.5,11031285.5200446,13.6120817765517
"denmark",2020,75,0.5,0.0249489285873958,0.0246415385940624,0.975358461405938,19531,792615,782849.5,10229776.0200446,12.9063618781433
"denmark",2020,76,0.5,0.0277035973017545,0.027325095579669,0.972674904420331,21124,773084,762522,9446926.52004458,12.2197930885189
"denmark",2020,77,0.5,0.0304582660161132,0.0300013711445291,0.969998628855471,22560,751960,740680,8684404.52004458,11.5490245758346
"denmark",2020,78,0.5,0.0353529253385372,0.0347388650866601,0.96526113491334,25339,729400,716730.5,7943724.52004458,10.8907657253147
"denmark",2020,79,0.5,0.0402475846609612,0.0394536280435292,0.960546371956471,27777,704061,690172.5,7226994.02004458,10.2647270904717
"denmark",2020,80,0.5,0.0451422439833853,0.0441458232220174,0.955854176777983,29856,676284,661356,6536821.52004458,9.66579354242386
"denmark",2020,81,0.5,0.0500369033058093,0.0488156122703174,0.951184387729683,31555,646428,630650.5,5875465.52004458,9.08912596614716
"denmark",2020,82,0.5,0.0549315626282333,0.0534631552964971,0.946536844703503,32873,614873,598436.5,5244815.02004458,8.52991596645905
"denmark",2020,83,0.5,0.0627935888008152,0.0608820864498805,0.93911791355012,35434,582000,564283,4646378.52004458,7.98346824749927
"denmark",2020,84,0.5,0.0706556149733971,0.0682446800544424,0.931755319945558,37300,546566,527916,4082095.52004458,7.4686232221627
"denmark",2020,85,0.5,0.078517641145979,0.0755515754032174,0.924448424596783,38476,509266,490028,3554179.52004458,6.9790237715547
"denmark",2020,86,0.5,0.0863796673185609,0.0828034021531441,0.917196597846856,38983,470790,451298.5,3064151.52004458,6.50853144723672
"denmark",2020,87,0.5,0.0942416934911429,0.0900007805059406,0.909999219494059,38863,431807,412375.5,2612853.02004458,6.050974208488
"denmark",2020,88,0.5,0.110060707001828,0.104319943626847,0.895680056373153,40992,392944,372448,2200477.52004458,5.59997740147343
"denmark",2020,89,0.5,0.125879720512513,0.118426004348134,0.881573995651866,41680,351952,331112,1828029.52004458,5.19397395111997
