"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"sweden",2080,50,0.5,0.000478537371503653,0.000478422899885164,0.999521577100115,476,994678,994440,41241516.5893556,41.4621783022803
"sweden",2080,51,0.5,0.000530882980236532,0.000530742099262835,0.999469257900737,528,994202,993938,40247076.5893556,40.4817900078209
"sweden",2080,52,0.5,0.000583228588969411,0.000583058560758572,0.999416941439241,579,993674,993384.5,39253138.5893556,39.5030347874208
"sweden",2080,53,0.5,0.000656566400201202,0.000656350931217113,0.999343649068783,652,993095,992769,38259754.0893556,38.5257745627111
"sweden",2080,54,0.5,0.000729904211432992,0.000729637928534563,0.999270362071465,724,992443,992081,37266985.0893556,37.5507561536084
"sweden",2080,55,0.5,0.000803242022664783,0.000802919553301768,0.999197080446698,796,991719,991321,36274904.0893556,36.5778048916634
"sweden",2080,56,0.5,0.000876579833896574,0.000876195806109484,0.99912380419389,869,990923,990488.5,35283583.0893556,35.6067858848322
"sweden",2080,57,0.5,0.000949917645128365,0.000949466687548383,0.999050533312452,940,990054,989584,34293094.5893556,34.6376001605524
"sweden",2080,58,0.5,0.0010728254783828,0.0010722503096571,0.998927749690343,1060,989114,988584,33303510.5893556,33.6700426739037
"sweden",2080,59,0.5,0.00119573331163723,0.00119501884971391,0.998804981150286,1181,988054,987463.5,32314926.5893556,32.7056280217028
"sweden",2080,60,0.5,0.00131864114489166,0.00131777231049755,0.998682227689502,1300,986873,986223,31327463.0893556,31.7441687931026
"sweden",2080,61,0.5,0.0014415489781461,0.00144051069478606,0.998559489305214,1420,985573,984863,30341240.0893556,30.7853807778374
"sweden",2080,62,0.5,0.00156445681140053,0.00156323400535678,0.998436765994643,1539,984153,983383.5,29356377.0893556,29.8290784962862
"sweden",2080,63,0.5,0.00175518810486294,0.00175364911283147,0.998246350887169,1723,982614,981752.5,28372993.5893556,28.8750145930707
"sweden",2080,64,0.5,0.00194591939832535,0.00194402793748812,0.998055972062512,1907,980891,979937.5,27391241.0893556,27.9248571853096
"sweden",2080,65,0.5,0.00213665069178776,0.00213437048969608,0.997865629510304,2089,978984,977939.5,26411303.5893556,26.9782791029839
"sweden",2080,66,0.5,0.00232738198525016,0.00232467677982072,0.997675323220179,2271,976895,975759.5,25433364.0893556,26.0349004645899
"sweden",2080,67,0.5,0.00251811327871257,0.00251494681822346,0.997485053181776,2451,974624,973398.5,24457604.5893556,25.0944000859363
"sweden",2080,68,0.5,0.00275264162335467,0.00274885831245089,0.997251141687549,2673,972173,970836.5,23484206.0893556,24.1564064105417
"sweden",2080,69,0.5,0.00298716996799676,0.00298271502961698,0.997017284970383,2891,969500,968054.5,22513369.5893556,23.2216292824709
"sweden",2080,70,0.5,0.00322169831263885,0.0032165169889609,0.996783483011039,3109,966609,965054.5,21545315.0893556,22.2895866781248
"sweden",2080,71,0.5,0.00345622665728095,0.00345026420971281,0.996549735790287,3325,963500,961837.5,20580260.5893556,21.35989682341
