"country","year","age","value"
"sweden",1972,35,48.2778133333333
"sweden",1972,36,40.8944373333334
"sweden",1972,37,33.5110613333333
"sweden",1972,38,26.1276853333333
"sweden",1972,39,21.4928548571429
"sweden",1972,40,18.2322971428571
"sweden",1972,41,14.9717394285714
"sweden",1972,42,11.7111817142857
"sweden",1972,43,8.450624
"sweden",1972,44,5.19006628571428
"sweden",1972,45,4.01697523809524
"sweden",1972,46,3.26137752380953
"sweden",1972,47,2.50577980952381
"sweden",1972,48,1.75018209523809
"sweden",1972,49,0.994584380952382
"sweden",1972,50,0.238986666666667
"sweden",1973,15,27.46078
"sweden",1973,16,42.1486154285714
"sweden",1973,17,56.8364508571429
"sweden",1973,18,71.5242862857143
"sweden",1973,19,86.2121217142857
"sweden",1973,20,100.899957142857
"sweden",1973,21,113.480333904762
"sweden",1973,22,115.523417333333
"sweden",1973,23,117.566500761905
"sweden",1973,24,119.609584190476
"sweden",1973,25,121.652667619048
"sweden",1973,26,123.695751047619
"sweden",1973,27,121.687043238095
"sweden",1973,28,111.574752952381
"sweden",1973,29,101.462462666667
"sweden",1973,30,91.3501723809524
"sweden",1973,31,81.2378820952381
"sweden",1973,32,71.1255918095238
"sweden",1973,33,62.3979260952381
"sweden",1973,34,55.054884952381
"sweden",1973,35,47.7118438095238
"sweden",1973,36,40.3688026666667
"sweden",1973,37,33.0257615238095
"sweden",1973,38,25.6827203809524
"sweden",1973,39,21.0867222857143
"sweden",1973,40,17.8642457142857
"sweden",1973,41,14.6417691428571
"sweden",1973,42,11.4192925714286
"sweden",1973,43,8.196816
"sweden",1973,44,4.97433942857143
"sweden",1973,45,3.83532476190476
"sweden",1973,46,3.11300247619048
"sweden",1973,47,2.39068019047619
"sweden",1973,48,1.6683579047619
"sweden",1973,49,0.94603561904762
"sweden",1973,50,0.223713333333333
"sweden",1974,15,25.26664
"sweden",1974,16,39.6468434285714
"sweden",1974,17,54.0270468571429
"sweden",1974,18,68.4072502857143
"sweden",1974,19,82.7874537142857
"sweden",1974,20,97.1676571428572
"sweden",1974,21,109.553507428571
"sweden",1974,22,111.967592
"sweden",1974,23,114.381676571429
"sweden",1974,24,116.795761142857
"sweden",1974,25,119.209845714286
"sweden",1974,26,121.623930285714
"sweden",1974,27,119.928709714286
"sweden",1974,28,110.014878857143
"sweden",1974,29,100.101048
"sweden",1974,30,90.1872171428571
"sweden",1974,31,80.2733862857143
"sweden",1974,32,70.3595554285714
"sweden",1974,33,61.7512868571429
"sweden",1974,34,54.4485805714286
"sweden",1974,35,47.1458742857143
"sweden",1974,36,39.843168
"sweden",1974,37,32.5404617142857
"sweden",1974,38,25.2377554285714
"sweden",1974,39,20.6805897142857
"sweden",1974,40,17.4961942857143
"sweden",1974,41,14.3117988571429
"sweden",1974,42,11.1274034285714
"sweden",1974,43,7.943008
"sweden",1974,44,4.75861257142857
"sweden",1974,45,3.65367428571428
"sweden",1974,46,2.96462742857143
"sweden",1974,47,2.27558057142857
"sweden",1974,48,1.58653371428571
"sweden",1974,49,0.897486857142858
"sweden",1974,50,0.20844
"sweden",1975,15,23.0725
"sweden",1975,16,37.1450714285714
"sweden",1975,17,51.2176428571429
"sweden",1975,18,65.2902142857143
"sweden",1975,19,79.3627857142857
"sweden",1975,20,93.4353571428572
"sweden",1975,21,105.626680952381
"sweden",1975,22,108.411766666667
"sweden",1975,23,111.196852380952
"sweden",1975,24,113.981938095238
"sweden",1975,25,116.767023809524
"sweden",1975,26,119.55210952381
"sweden",1975,27,118.170376190476
"sweden",1975,28,108.455004761905
"sweden",1975,29,98.7396333333333
"sweden",1975,30,89.0242619047619
"sweden",1975,31,79.3088904761905
"sweden",1975,32,69.5935190476191
"sweden",1975,33,61.1046476190476
"sweden",1975,34,53.8422761904762
"sweden",1975,35,46.5799047619048
"sweden",1975,36,39.3175333333334
"sweden",1975,37,32.0551619047619
"sweden",1975,38,24.7927904761905
"sweden",1975,39,20.2744571428572
"sweden",1975,40,17.1281428571429
"sweden",1975,41,13.9818285714286
"sweden",1975,42,10.8355142857143
"sweden",1975,43,7.6892
"sweden",1975,44,4.54288571428571
"sweden",1975,45,3.47202380952381
"sweden",1975,46,2.81625238095238
"sweden",1975,47,2.16048095238095
"sweden",1975,48,1.50470952380952
"sweden",1975,49,0.848938095238096
"sweden",1975,50,0.193166666666667
"sweden",1976,15,20.9548666666667
"sweden",1976,16,34.727668952381
"sweden",1976,17,48.5004712380953
"sweden",1976,18,62.2732735238095
"sweden",1976,19,76.0460758095238
"sweden",1976,20,89.8188780952381
"sweden",1976,21,101.828610285714
"sweden",1976,22,105.022992
"sweden",1976,23,108.217373714286
"sweden",1976,24,111.411755428571
"sweden",1976,25,114.606137142857
"sweden",1976,26,117.800518857143
"sweden",1976,27,116.760612571429
"sweden",1976,28,107.252130285714
"sweden",1976,29,97.743648
"sweden",1976,30,88.2351657142857
"sweden",1976,31,78.7266834285714
"sweden",1976,32,69.2182011428572
"sweden",1976,33,60.8342971428572
"sweden",1976,34,53.5749714285714
"sweden",1976,35,46.3156457142857
"sweden",1976,36,39.05632
"sweden",1976,37,31.7969942857143
"sweden",1976,38,24.5376685714286
"sweden",1976,39,20.0317188571429
"sweden",1976,40,16.9024571428571
"sweden",1976,41,13.7731954285714
"sweden",1976,42,10.6439337142857
"sweden",1976,43,7.514672
"sweden",1976,44,4.38541028571429
"sweden",1976,45,3.33768
"sweden",1976,46,2.706256
"sweden",1976,47,2.074832
"sweden",1976,48,1.443408
"sweden",1976,49,0.811984000000001
"sweden",1976,50,0.18056
"sweden",1977,15,19.3154
"sweden",1977,16,32.837576
"sweden",1977,17,46.359752
"sweden",1977,18,59.881928
"sweden",1977,19,73.404104
"sweden",1977,20,86.92628
"sweden",1977,21,98.8352634285714
"sweden",1977,22,102.678284
"sweden",1977,23,106.521304571429
"sweden",1977,24,110.364325142857
"sweden",1977,25,114.207345714286
"sweden",1977,26,118.050366285714
"sweden",1977,27,117.529410857143
"sweden",1977,28,108.280503428571
"sweden",1977,29,99.031596
"sweden",1977,30,89.7826885714286
"sweden",1977,31,80.5337811428571
"sweden",1977,32,71.2848737142857
"sweden",1977,33,62.9157514285714
"sweden",1977,34,55.4264142857143
"sweden",1977,35,47.9370771428571
"sweden",1977,36,40.44774
"sweden",1977,37,32.9584028571429
"sweden",1977,38,25.4690657142857
"sweden",1977,39,20.8101948571429
"sweden",1977,40,17.5665571428571
"sweden",1977,41,14.3229194285714
"sweden",1977,42,11.0792817142857
"sweden",1977,43,7.835644
"sweden",1977,44,4.59200628571428
"sweden",1977,45,3.49900285714286
"sweden",1977,46,2.83612628571429
"sweden",1977,47,2.17324971428571
"sweden",1977,48,1.51037314285714
"sweden",1977,49,0.847496571428572
"sweden",1977,50,0.18462
"sweden",1978,15,17.6759333333333
"sweden",1978,16,30.9474830476191
"sweden",1978,17,44.2190327619048
"sweden",1978,18,57.4905824761905
"sweden",1978,19,70.7621321904762
"sweden",1978,20,84.0336819047619
"sweden",1978,21,95.8419165714286
"sweden",1978,22,100.333576
"sweden",1978,23,104.825235428571
"sweden",1978,24,109.316894857143
"sweden",1978,25,113.808554285714
"sweden",1978,26,118.300213714286
"sweden",1978,27,118.298209142857
"sweden",1978,28,109.308876571429
"sweden",1978,29,100.319544
"sweden",1978,30,91.3302114285714
"sweden",1978,31,82.3408788571429
"sweden",1978,32,73.3515462857143
"sweden",1978,33,64.9972057142857
"sweden",1978,34,57.2778571428571
"sweden",1978,35,49.5585085714286
"sweden",1978,36,41.83916
"sweden",1978,37,34.1198114285714
"sweden",1978,38,26.4004628571428
"sweden",1978,39,21.5886708571429
"sweden",1978,40,18.2306571428571
"sweden",1978,41,14.8726434285714
"sweden",1978,42,11.5146297142857
"sweden",1978,43,8.156616
"sweden",1978,44,4.79860228571428
"sweden",1978,45,3.66032571428571
"sweden",1978,46,2.96599657142857
"sweden",1978,47,2.27166742857143
"sweden",1978,48,1.57733828571428
"sweden",1978,49,0.883009142857144
"sweden",1978,50,0.18868
"sweden",1979,15,16.0364666666667
"sweden",1979,16,29.0573900952381
"sweden",1979,17,42.0783135238095
"sweden",1979,18,55.099236952381
"sweden",1979,19,68.1201603809524
"sweden",1979,20,81.1410838095238
"sweden",1979,21,92.8485697142857
"sweden",1979,22,97.988868
"sweden",1979,23,103.129166285714
"sweden",1979,24,108.269464571429
"sweden",1979,25,113.409762857143
"sweden",1979,26,118.550061142857
"sweden",1979,27,119.067007428571
"sweden",1979,28,110.337249714286
"sweden",1979,29,101.607492
"sweden",1979,30,92.8777342857143
"sweden",1979,31,84.1479765714286
"sweden",1979,32,75.4182188571429
"sweden",1979,33,67.07866
"sweden",1979,34,59.1293
"sweden",1979,35,51.17994
"sweden",1979,36,43.23058
"sweden",1979,37,35.28122
"sweden",1979,38,27.33186
"sweden",1979,39,22.3671468571429
"sweden",1979,40,18.8947571428571
"sweden",1979,41,15.4223674285714
"sweden",1979,42,11.9499777142857
"sweden",1979,43,8.477588
"sweden",1979,44,5.00519828571428
"sweden",1979,45,3.82164857142857
"sweden",1979,46,3.09586685714286
"sweden",1979,47,2.37008514285714
"sweden",1979,48,1.64430342857143
"sweden",1979,49,0.918521714285715
"sweden",1979,50,0.19274
"sweden",1980,15,14.397
"sweden",1980,16,27.1672971428571
"sweden",1980,17,39.9375942857143
"sweden",1980,18,52.7078914285714
"sweden",1980,19,65.4781885714286
"sweden",1980,20,78.2484857142857
"sweden",1980,21,89.8552228571429
"sweden",1980,22,95.64416
"sweden",1980,23,101.433097142857
"sweden",1980,24,107.222034285714
"sweden",1980,25,113.010971428571
"sweden",1980,26,118.799908571429
"sweden",1980,27,119.835805714286
"sweden",1980,28,111.365622857143
"sweden",1980,29,102.89544
"sweden",1980,30,94.4252571428571
"sweden",1980,31,85.9550742857143
"sweden",1980,32,77.4848914285714
"sweden",1980,33,69.1601142857143
"sweden",1980,34,60.9807428571429
"sweden",1980,35,52.8013714285714
"sweden",1980,36,44.622
"sweden",1980,37,36.4426285714286
"sweden",1980,38,28.2632571428571
"sweden",1980,39,23.1456228571429
"sweden",1980,40,19.5588571428571
"sweden",1980,41,15.9720914285714
"sweden",1980,42,12.3853257142857
"sweden",1980,43,8.79856
"sweden",1980,44,5.21179428571428
"sweden",1980,45,3.98297142857143
"sweden",1980,46,3.22573714285714
"sweden",1980,47,2.46850285714286
"sweden",1980,48,1.71126857142857
"sweden",1980,49,0.954034285714287
"sweden",1980,50,0.1968
"sweden",1981,15,12.7575333333333
"sweden",1981,16,25.2772041904762
"sweden",1981,17,37.7968750476191
"sweden",1981,18,50.3165459047619
"sweden",1981,19,62.8362167619048
"sweden",1981,20,75.3558876190476
"sweden",1981,21,86.861876
"sweden",1981,22,93.299452
"sweden",1981,23,99.737028
"sweden",1981,24,106.174604
"sweden",1981,25,112.61218
"sweden",1981,26,119.049756
"sweden",1981,27,120.604604
"sweden",1981,28,112.393996
"sweden",1981,29,104.183388
"sweden",1981,30,95.97278
"sweden",1981,31,87.762172
"sweden",1981,32,79.551564
"sweden",1981,33,71.2415685714286
"sweden",1981,34,62.8321857142857
"sweden",1981,35,54.4228028571428
"sweden",1981,36,46.01342
"sweden",1981,37,37.6040371428571
"sweden",1981,38,29.1946542857143
"sweden",1981,39,23.9240988571429
"sweden",1981,40,20.2229571428571
"sweden",1981,41,16.5218154285714
"sweden",1981,42,12.8206737142857
"sweden",1981,43,9.119532
"sweden",1981,44,5.41839028571428
"sweden",1981,45,4.14429428571428
"sweden",1981,46,3.35560742857143
"sweden",1981,47,2.56692057142857
"sweden",1981,48,1.77823371428571
"sweden",1981,49,0.989546857142858
"sweden",1981,50,0.20086
"sweden",1982,15,12.5270266666667
"sweden",1982,16,25.1498632380952
"sweden",1982,17,37.7726998095238
"sweden",1982,18,50.3955363809524
"sweden",1982,19,63.018372952381
"sweden",1982,20,75.6412095238095
"sweden",1982,21,87.3279798095238
"sweden",1982,22,94.3344186666667
"sweden",1982,23,101.34085752381
"sweden",1982,24,108.347296380952
"sweden",1982,25,115.353735238095
"sweden",1982,26,122.360174095238
"sweden",1982,27,124.320532952381
"sweden",1982,28,116.188731809524
"sweden",1982,29,108.056930666667
"sweden",1982,30,99.9251295238095
"sweden",1982,31,91.7933283809524
"sweden",1982,32,83.6615272380952
"sweden",1982,33,75.1765055238095
"sweden",1982,34,66.3382632380952
"sweden",1982,35,57.5000209523809
"sweden",1982,36,48.6617786666667
"sweden",1982,37,39.8235363809524
"sweden",1982,38,30.9852940952381
"sweden",1982,39,25.4104788571429
"sweden",1982,40,21.4673771428571
"sweden",1982,41,17.5242754285714
"sweden",1982,42,13.5811737142857
"sweden",1982,43,9.638072
"sweden",1982,44,5.69497028571428
"sweden",1982,45,4.34807047619047
"sweden",1982,46,3.52041104761905
"sweden",1982,47,2.69275161904762
"sweden",1982,48,1.86509219047619
"sweden",1982,49,1.03743276190476
"sweden",1982,50,0.209773333333333
"sweden",1983,15,12.34684
"sweden",1983,16,25.0854777142857
"sweden",1983,17,37.8241154285714
"sweden",1983,18,50.5627531428571
"sweden",1983,19,63.3013908571429
"sweden",1983,20,76.0400285714286
"sweden",1983,21,87.9176354285714
"sweden",1983,22,95.490088
"sweden",1983,23,103.062540571429
"sweden",1983,24,110.634993142857
"sweden",1983,25,118.207445714286
"sweden",1983,26,125.779898285714
"sweden",1983,27,128.141716571429
"sweden",1983,28,120.082266285714
"sweden",1983,29,112.022816
"sweden",1983,30,103.963365714286
"sweden",1983,31,95.9039154285714
"sweden",1983,32,87.8444651428571
"sweden",1983,33,79.1776382857143
"sweden",1983,34,69.9034348571429
"sweden",1983,35,60.6292314285714
"sweden",1983,36,51.355028
"sweden",1983,37,42.0808245714286
"sweden",1983,38,32.8066211428571
"sweden",1983,39,26.9221411428572
"sweden",1983,40,22.7325228571429
"sweden",1983,41,18.5429045714286
"sweden",1983,42,14.3532862857143
"sweden",1983,43,10.163668
"sweden",1983,44,5.97404971428571
"sweden",1983,45,4.55336285714286
"sweden",1983,46,3.68646228571429
"sweden",1983,47,2.81956171428571
"sweden",1983,48,1.95266114285714
"sweden",1983,49,1.08576057142857
"sweden",1983,50,0.21886
"sweden",1984,15,12.1666533333333
"sweden",1984,16,25.0210921904762
"sweden",1984,17,37.8755310476191
"sweden",1984,18,50.7299699047619
"sweden",1984,19,63.5844087619048
"sweden",1984,20,76.4388476190476
"sweden",1984,21,88.507291047619
"sweden",1984,22,96.6457573333333
"sweden",1984,23,104.784223619048
"sweden",1984,24,112.922689904762
"sweden",1984,25,121.061156190476
"sweden",1984,26,129.19962247619
"sweden",1984,27,131.962900190476
"sweden",1984,28,123.975800761905
"sweden",1984,29,115.988701333333
"sweden",1984,30,108.001601904762
"sweden",1984,31,100.01450247619
"sweden",1984,32,92.0274030476191
"sweden",1984,33,83.1787710476191
"sweden",1984,34,73.4686064761905
"sweden",1984,35,63.7584419047619
"sweden",1984,36,54.0482773333334
"sweden",1984,37,44.3381127619048
"sweden",1984,38,34.6279481904762
"sweden",1984,39,28.4338034285714
"sweden",1984,40,23.9976685714286
"sweden",1984,41,19.5615337142857
"sweden",1984,42,15.1253988571428
"sweden",1984,43,10.689264
"sweden",1984,44,6.25312914285714
"sweden",1984,45,4.75865523809524
"sweden",1984,46,3.85251352380952
"sweden",1984,47,2.94637180952381
"sweden",1984,48,2.04023009523809
"sweden",1984,49,1.13408838095238
"sweden",1984,50,0.227946666666667
"sweden",1985,15,11.9864666666667
"sweden",1985,16,24.9567066666667
"sweden",1985,17,37.9269466666667
"sweden",1985,18,50.8971866666667
"sweden",1985,19,63.8674266666667
"sweden",1985,20,76.8376666666667
"sweden",1985,21,89.0969466666667
"sweden",1985,22,97.8014266666667
"sweden",1985,23,106.505906666667
"sweden",1985,24,115.210386666667
"sweden",1985,25,123.914866666667
"sweden",1985,26,132.619346666667
"sweden",1985,27,135.784083809524
"sweden",1985,28,127.869335238095
"sweden",1985,29,119.954586666667
"sweden",1985,30,112.039838095238
"sweden",1985,31,104.12508952381
"sweden",1985,32,96.210340952381
"sweden",1985,33,87.1799038095238
"sweden",1985,34,77.0337780952381
"sweden",1985,35,66.8876523809524
"sweden",1985,36,56.7415266666667
"sweden",1985,37,46.595400952381
"sweden",1985,38,36.4492752380952
"sweden",1985,39,29.9454657142857
"sweden",1985,40,25.2628142857143
"sweden",1985,41,20.5801628571429
"sweden",1985,42,15.8975114285714
"sweden",1985,43,11.21486
"sweden",1985,44,6.53220857142857
"sweden",1985,45,4.96394761904762
"sweden",1985,46,4.01856476190476
"sweden",1985,47,3.0731819047619
"sweden",1985,48,2.12779904761905
"sweden",1985,49,1.18241619047619
"sweden",1985,50,0.237033333333333
"sweden",1986,15,11.80628
"sweden",1986,16,24.8923211428571
"sweden",1986,17,37.9783622857143
"sweden",1986,18,51.0644034285714
"sweden",1986,19,64.1504445714286
"sweden",1986,20,77.2364857142857
"sweden",1986,21,89.6866022857143
"sweden",1986,22,98.957096
"sweden",1986,23,108.227589714286
"sweden",1986,24,117.498083428571
"sweden",1986,25,126.768577142857
"sweden",1986,26,136.039070857143
"sweden",1986,27,139.605267428571
"sweden",1986,28,131.762869714286
"sweden",1986,29,123.920472
"sweden",1986,30,116.078074285714
"sweden",1986,31,108.235676571429
"sweden",1986,32,100.393278857143
"sweden",1986,33,91.1810365714286
"sweden",1986,34,80.5989497142857
"sweden",1986,35,70.0168628571428
"sweden",1986,36,59.434776
"sweden",1986,37,48.8526891428571
"sweden",1986,38,38.2706022857143
"sweden",1986,39,31.457128
"sweden",1986,40,26.52796
"sweden",1986,41,21.598792
"sweden",1986,42,16.669624
"sweden",1986,43,11.740456
"sweden",1986,44,6.811288
"sweden",1986,45,5.16924
"sweden",1986,46,4.184616
"sweden",1986,47,3.199992
"sweden",1986,48,2.215368
"sweden",1986,49,1.230744
"sweden",1986,50,0.24612
"sweden",1987,15,11.70782
"sweden",1987,16,24.730236
"sweden",1987,17,37.752652
"sweden",1987,18,50.775068
"sweden",1987,19,63.797484
"sweden",1987,20,76.8199
"sweden",1987,21,89.266387047619
"sweden",1987,22,98.8332293333333
"sweden",1987,23,108.400071619048
"sweden",1987,24,117.966913904762
"sweden",1987,25,127.533756190476
"sweden",1987,26,137.10059847619
"sweden",1987,27,140.942635047619
"sweden",1987,28,133.335060190476
"sweden",1987,29,125.727485333333
"sweden",1987,30,118.11991047619
"sweden",1987,31,110.512335619048
"sweden",1987,32,102.904760761905
"sweden",1987,33,93.7164910476191
"sweden",1987,34,82.9475264761905
"sweden",1987,35,72.1785619047619
"sweden",1987,36,61.4095973333334
"sweden",1987,37,50.6406327619048
"sweden",1987,38,39.8716681904762
"sweden",1987,39,32.8475912380952
"sweden",1987,40,27.6959580952381
"sweden",1987,41,22.5443249523809
"sweden",1987,42,17.3926918095238
"sweden",1987,43,12.2410586666667
"sweden",1987,44,7.08942552380952
"sweden",1987,45,5.37667904761904
"sweden",1987,46,4.35170990476191
"sweden",1987,47,3.32674076190476
"sweden",1987,48,2.30177161904762
"sweden",1987,49,1.27680247619048
"sweden",1987,50,0.251833333333333
"sweden",1988,15,11.63068
"sweden",1988,16,24.542664
"sweden",1988,17,37.454648
"sweden",1988,18,50.366632
"sweden",1988,19,63.278616
"sweden",1988,20,76.1906
"sweden",1988,21,88.5827272380952
"sweden",1988,22,98.3755706666667
"sweden",1988,23,108.168414095238
"sweden",1988,24,117.96125752381
"sweden",1988,25,127.754100952381
"sweden",1988,26,137.546944380952
"sweden",1988,27,141.632050666667
"sweden",1988,28,134.301682666667
"sweden",1988,29,126.971314666667
"sweden",1988,30,119.640946666667
"sweden",1988,31,112.310578666667
"sweden",1988,32,104.980210666667
"sweden",1988,33,95.8695946666667
"sweden",1988,34,84.9787306666667
"sweden",1988,35,74.0878666666667
"sweden",1988,36,63.1970026666667
"sweden",1988,37,52.3061386666667
"sweden",1988,38,41.4152746666667
"sweden",1988,39,34.2064373333334
"sweden",1988,40,28.8386133333333
"sweden",1988,41,23.4707893333333
"sweden",1988,42,18.1029653333333
"sweden",1988,43,12.7351413333333
"sweden",1988,44,7.36731733333333
"sweden",1988,45,5.58467809523809
"sweden",1988,46,4.51907580952381
"sweden",1988,47,3.45347352380952
"sweden",1988,48,2.38787123809524
"sweden",1988,49,1.32226895238095
"sweden",1988,50,0.256666666666667
"sweden",1989,15,11.55354
"sweden",1989,16,24.355092
"sweden",1989,17,37.156644
"sweden",1989,18,49.958196
"sweden",1989,19,62.759748
"sweden",1989,20,75.5613
"sweden",1989,21,87.8990674285714
"sweden",1989,22,97.917912
"sweden",1989,23,107.936756571429
"sweden",1989,24,117.955601142857
"sweden",1989,25,127.974445714286
"sweden",1989,26,137.993290285714
"sweden",1989,27,142.321466285714
"sweden",1989,28,135.268305142857
"sweden",1989,29,128.215144
"sweden",1989,30,121.161982857143
"sweden",1989,31,114.108821714286
"sweden",1989,32,107.055660571429
"sweden",1989,33,98.0226982857143
"sweden",1989,34,87.0099348571429
"sweden",1989,35,75.9971714285714
"sweden",1989,36,64.984408
"sweden",1989,37,53.9716445714286
"sweden",1989,38,42.9588811428571
"sweden",1989,39,35.5652834285714
"sweden",1989,40,29.9812685714286
"sweden",1989,41,24.3972537142857
"sweden",1989,42,18.8132388571428
"sweden",1989,43,13.229224
"sweden",1989,44,7.64520914285714
"sweden",1989,45,5.79267714285714
"sweden",1989,46,4.68644171428572
"sweden",1989,47,3.58020628571428
"sweden",1989,48,2.47397085714285
"sweden",1989,49,1.36773542857143
"sweden",1989,50,0.2615
"sweden",1990,15,11.4764
"sweden",1990,16,24.16752
"sweden",1990,17,36.85864
"sweden",1990,18,49.54976
"sweden",1990,19,62.24088
"sweden",1990,20,74.932
"sweden",1990,21,87.2154076190476
"sweden",1990,22,97.4602533333333
"sweden",1990,23,107.705099047619
"sweden",1990,24,117.949944761905
"sweden",1990,25,128.19479047619
"sweden",1990,26,138.439636190476
"sweden",1990,27,143.010881904762
"sweden",1990,28,136.234927619048
"sweden",1990,29,129.458973333333
"sweden",1990,30,122.683019047619
"sweden",1990,31,115.907064761905
"sweden",1990,32,109.13111047619
"sweden",1990,33,100.175801904762
"sweden",1990,34,89.0411390476191
"sweden",1990,35,77.9064761904762
"sweden",1990,36,66.7718133333334
"sweden",1990,37,55.6371504761905
"sweden",1990,38,44.5024876190476
"sweden",1990,39,36.9241295238095
"sweden",1990,40,31.1239238095238
"sweden",1990,41,25.3237180952381
"sweden",1990,42,19.5235123809524
"sweden",1990,43,13.7233066666667
"sweden",1990,44,7.92310095238095
"sweden",1990,45,6.00067619047619
"sweden",1990,46,4.85380761904762
"sweden",1990,47,3.70693904761905
"sweden",1990,48,2.56007047619047
"sweden",1990,49,1.41320190476191
"sweden",1990,50,0.266333333333333
"sweden",1991,15,11.39926
"sweden",1991,16,23.979948
"sweden",1991,17,36.560636
"sweden",1991,18,49.141324
"sweden",1991,19,61.722012
"sweden",1991,20,74.3027
"sweden",1991,21,86.5317478095238
"sweden",1991,22,97.0025946666667
"sweden",1991,23,107.47344152381
"sweden",1991,24,117.944288380952
"sweden",1991,25,128.415135238095
"sweden",1991,26,138.885982095238
"sweden",1991,27,143.70029752381
"sweden",1991,28,137.201550095238
"sweden",1991,29,130.702802666667
"sweden",1991,30,124.204055238095
"sweden",1991,31,117.705307809524
"sweden",1991,32,111.206560380952
"sweden",1991,33,102.32890552381
"sweden",1991,34,91.0723432380952
"sweden",1991,35,79.8157809523809
"sweden",1991,36,68.5592186666667
"sweden",1991,37,57.3026563809524
"sweden",1991,38,46.0460940952381
"sweden",1991,39,38.2829756190476
"sweden",1991,40,32.266579047619
"sweden",1991,41,26.2501824761905
"sweden",1991,42,20.2337859047619
"sweden",1991,43,14.2173893333333
"sweden",1991,44,8.20099276190476
"sweden",1991,45,6.20867523809523
"sweden",1991,46,5.02117352380952
"sweden",1991,47,3.83367180952381
"sweden",1991,48,2.64617009523809
"sweden",1991,49,1.45866838095238
"sweden",1991,50,0.271166666666667
"sweden",1992,15,10.8714
"sweden",1992,16,22.8601405714286
"sweden",1992,17,34.8488811428572
"sweden",1992,18,46.8376217142857
"sweden",1992,19,58.8263622857143
"sweden",1992,20,70.8151028571429
"sweden",1992,21,82.5466754285715
"sweden",1992,22,92.992408
"sweden",1992,23,103.438140571429
"sweden",1992,24,113.883873142857
"sweden",1992,25,124.329605714286
"sweden",1992,26,134.775338285714
"sweden",1992,27,139.752405714286
"sweden",1992,28,133.792142857143
"sweden",1992,29,127.83188
"sweden",1992,30,121.871617142857
"sweden",1992,31,115.911354285714
"sweden",1992,32,109.951091428571
"sweden",1992,33,101.446784
"sweden",1992,34,90.398432
"sweden",1992,35,79.35008
"sweden",1992,36,68.301728
"sweden",1992,37,57.253376
"sweden",1992,38,46.205024
"sweden",1992,39,38.4953142857143
"sweden",1992,40,32.4549257142857
"sweden",1992,41,26.4145371428571
"sweden",1992,42,20.3741485714286
"sweden",1992,43,14.33376
"sweden",1992,44,8.29337142857143
"sweden",1992,45,6.28476
"sweden",1992,46,5.082504
"sweden",1992,47,3.880248
"sweden",1992,48,2.677992
"sweden",1992,49,1.475736
"sweden",1992,50,0.27348
"sweden",1993,15,10.0681
"sweden",1993,16,21.1706337142857
"sweden",1993,17,32.2731674285714
"sweden",1993,18,43.3757011428572
"sweden",1993,19,54.4782348571429
"sweden",1993,20,65.5807685714286
"sweden",1993,21,76.5440731428572
"sweden",1993,22,86.811232
"sweden",1993,23,97.0783908571429
"sweden",1993,24,107.345549714286
"sweden",1993,25,117.612708571429
"sweden",1993,26,127.879867428571
"sweden",1993,27,132.970603809524
"sweden",1993,28,127.708495238095
"sweden",1993,29,122.446386666667
"sweden",1993,30,117.184278095238
"sweden",1993,31,111.92216952381
"sweden",1993,32,106.660060952381
"sweden",1993,33,98.7098026666667
"sweden",1993,34,88.0713946666667
"sweden",1993,35,77.4329866666667
"sweden",1993,36,66.7945786666667
"sweden",1993,37,56.1561706666667
"sweden",1993,38,45.5177626666667
"sweden",1993,39,38.0070095238095
"sweden",1993,40,32.0600838095238
"sweden",1993,41,26.1131580952381
"sweden",1993,42,20.1662323809524
"sweden",1993,43,14.2193066666667
"sweden",1993,44,8.27238095238095
"sweden",1993,45,6.28023047619047
"sweden",1993,46,5.07903504761905
"sweden",1993,47,3.87783961904762
"sweden",1993,48,2.67664419047619
"sweden",1993,49,1.47544876190476
"sweden",1993,50,0.274253333333333
"sweden",1994,15,9.2648
"sweden",1994,16,19.4811268571429
"sweden",1994,17,29.6974537142857
"sweden",1994,18,39.9137805714286
"sweden",1994,19,50.1301074285714
"sweden",1994,20,60.3464342857143
"sweden",1994,21,70.5414708571429
"sweden",1994,22,80.630056
"sweden",1994,23,90.7186411428572
"sweden",1994,24,100.807226285714
"sweden",1994,25,110.895811428571
"sweden",1994,26,120.984396571429
"sweden",1994,27,126.188801904762
"sweden",1994,28,121.624847619048
"sweden",1994,29,117.060893333333
"sweden",1994,30,112.496939047619
"sweden",1994,31,107.932984761905
"sweden",1994,32,103.36903047619
"sweden",1994,33,95.9728213333334
"sweden",1994,34,85.7443573333333
"sweden",1994,35,75.5158933333333
"sweden",1994,36,65.2874293333334
"sweden",1994,37,55.0589653333333
"sweden",1994,38,44.8305013333333
"sweden",1994,39,37.5187047619048
"sweden",1994,40,31.6652419047619
"sweden",1994,41,25.811779047619
"sweden",1994,42,19.9583161904762
"sweden",1994,43,14.1048533333333
"sweden",1994,44,8.25139047619047
"sweden",1994,45,6.27570095238095
"sweden",1994,46,5.0755660952381
"sweden",1994,47,3.87543123809524
"sweden",1994,48,2.67529638095238
"sweden",1994,49,1.47516152380953
"sweden",1994,50,0.275026666666667
"sweden",1995,15,8.4615
"sweden",1995,16,17.79162
"sweden",1995,17,27.12174
"sweden",1995,18,36.45186
"sweden",1995,19,45.78198
