Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    SWE,     .,    .,     ., 2008, 2008, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 15,     1,   ACY,       1,0.00000,0.00000,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 16,     1,   ACY,       1,0.00162,0.00162,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 17,     1,   ACY,       1,0.00468,0.00630,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 18,     1,   ACY,       1,0.00948,0.01578,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 19,     1,   ACY,       1,0.01764,0.03342,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 20,     1,   ACY,       1,0.02876,0.06218,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 21,     1,   ACY,       1,0.03943,0.10161,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 22,     1,   ACY,       1,0.04936,0.15097,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 23,     1,   ACY,       1,0.06065,0.21162,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 24,     1,   ACY,       1,0.07362,0.28524,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 25,     1,   ACY,       1,0.08756,0.37280,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 26,     1,   ACY,       1,0.10215,0.47495,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 27,     1,   ACY,       1,0.11677,0.59172,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 28,     1,   ACY,       1,0.13052,0.72224,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 29,     1,   ACY,       1,0.14015,0.86239,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 30,     1,   ACY,       1,0.14455,1.00694,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 31,     1,   ACY,       1,0.14206,1.14900,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 32,     1,   ACY,       1,0.13309,1.28209,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 33,     1,   ACY,       1,0.12121,1.40330,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 34,     1,   ACY,       1,0.10734,1.51064,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 35,     1,   ACY,       1,0.09205,1.60269,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 36,     1,   ACY,       1,0.07596,1.67865,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 37,     1,   ACY,       1,0.06121,1.73986,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 38,     1,   ACY,       1,0.04826,1.78812,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 39,     1,   ACY,       1,0.03686,1.82498,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 40,     1,   ACY,       1,0.02702,1.85200,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 41,     1,   ACY,       1,0.01910,1.87110,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 42,     1,   ACY,       1,0.01311,1.88421,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 43,     1,   ACY,       1,0.00878,1.89299,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 44,     1,   ACY,       1,0.00590,1.89889,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 45,     1,   ACY,       1,0.00380,1.90269,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 46,     1,   ACY,       1,0.00227,1.90496,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 47,     1,   ACY,       1,0.00114,1.90610,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 48,     1,   ACY,       1,0.00038,1.90648,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 49,     1,   ACY,       1,0.00002,1.90650,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 15,     1,   ACY,       1,0.00000,0.00000,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 16,     1,   ACY,       1,0.00160,0.00160,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 17,     1,   ACY,       1,0.00453,0.00613,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 18,     1,   ACY,       1,0.00910,0.01523,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 19,     1,   ACY,       1,0.01699,0.03222,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 20,     1,   ACY,       1,0.02789,0.06011,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 21,     1,   ACY,       1,0.03857,0.09868,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 22,     1,   ACY,       1,0.04877,0.14745,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 23,     1,   ACY,       1,0.06029,0.20774,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 24,     1,   ACY,       1,0.07342,0.28116,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 25,     1,   ACY,       1,0.08751,0.36867,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 26,     1,   ACY,       1,0.10232,0.47099,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 27,     1,   ACY,       1,0.11723,0.58822,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 28,     1,   ACY,       1,0.13134,0.71956,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 29,     1,   ACY,       1,0.14135,0.86091,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 30,     1,   ACY,       1,0.14608,1.00699,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 31,     1,   ACY,       1,0.14390,1.15089,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 32,     1,   ACY,       1,0.13523,1.28612,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 33,     1,   ACY,       1,0.12363,1.40975,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 34,     1,   ACY,       1,0.10999,1.51974,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 35,     1,   ACY,       1,0.09482,1.61456,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 36,     1,   ACY,       1,0.07869,1.69325,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 37,     1,   ACY,       1,0.06386,1.75711,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 38,     1,   ACY,       1,0.05076,1.80787,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 39,     1,   ACY,       1,0.03910,1.84697,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 40,     1,   ACY,       1,0.02893,1.87590,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 41,     1,   ACY,       1,0.02067,1.89657,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 42,     1,   ACY,       1,0.01435,1.91092,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 43,     1,   ACY,       1,0.00970,1.92062,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 44,     1,   ACY,       1,0.00653,1.92715,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 45,     1,   ACY,       1,0.00419,1.93134,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 46,     1,   ACY,       1,0.00248,1.93382,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 47,     1,   ACY,       1,0.00124,1.93506,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 48,     1,   ACY,       1,0.00042,1.93548,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 49,     1,   ACY,       1,0.00004,1.93552,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 15,     1,   ACY,       1,0.00000,0.00000,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 16,     1,   ACY,       1,0.00168,0.00168,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 17,     1,   ACY,       1,0.00451,0.00619,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 18,     1,   ACY,       1,0.00883,0.01502,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 19,     1,   ACY,       1,0.01646,0.03148,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 20,     1,   ACY,       1,0.02716,0.05864,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 21,     1,   ACY,       1,0.03810,0.09674,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 22,     1,   ACY,       1,0.04898,0.14572,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 23,     1,   ACY,       1,0.06128,0.20700,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 24,     1,   ACY,       1,0.07517,0.28217,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 25,     1,   ACY,       1,0.08989,0.37206,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 26,     1,   ACY,       1,0.10517,0.47723,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 27,     1,   ACY,       1,0.12044,0.59767,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 28,     1,   ACY,       1,0.13479,0.73246,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 29,     1,   ACY,       1,0.14488,0.87734,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 30,     1,   ACY,       1,0.14956,1.02690,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 31,     1,   ACY,       1,0.14728,1.17418,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 32,     1,   ACY,       1,0.13848,1.31266,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 33,     1,   ACY,       1,0.12676,1.43942,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 34,     1,   ACY,       1,0.11300,1.55242,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 35,     1,   ACY,       1,0.09765,1.65007,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 36,     1,   ACY,       1,0.08130,1.73137,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 37,     1,   ACY,       1,0.06623,1.79760,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 38,     1,   ACY,       1,0.05286,1.85046,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 39,     1,   ACY,       1,0.04090,1.89136,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 40,     1,   ACY,       1,0.03040,1.92176,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 41,     1,   ACY,       1,0.02183,1.94359,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 42,     1,   ACY,       1,0.01523,1.95882,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 43,     1,   ACY,       1,0.01035,1.96917,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 44,     1,   ACY,       1,0.00695,1.97612,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 45,     1,   ACY,       1,0.00444,1.98056,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 46,     1,   ACY,       1,0.00264,1.98320,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 47,     1,   ACY,       1,0.00132,1.98452,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 48,     1,   ACY,       1,0.00046,1.98498,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 49,     1,   ACY,       1,0.00004,1.98502,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 15,     1,   ACY,       1,0.00002,0.00002,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 16,     1,   ACY,       1,0.00171,0.00173,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 17,     1,   ACY,       1,0.00438,0.00611,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 18,     1,   ACY,       1,0.00841,0.01452,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 19,     1,   ACY,       1,0.01552,0.03004,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 20,     1,   ACY,       1,0.02553,0.05557,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 21,     1,   ACY,       1,0.03589,0.09146,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 22,     1,   ACY,       1,0.04633,0.13779,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 23,     1,   ACY,       1,0.05807,0.19586,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 24,     1,   ACY,       1,0.07123,0.26709,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 25,     1,   ACY,       1,0.08518,0.35227,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 26,     1,   ACY,       1,0.09965,0.45192,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 27,     1,   ACY,       1,0.11418,0.56610,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 28,     1,   ACY,       1,0.12791,0.69401,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 29,     1,   ACY,       1,0.13762,0.83163,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 30,     1,   ACY,       1,0.14223,0.97386,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 31,     1,   ACY,       1,0.14029,1.11415,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 32,     1,   ACY,       1,0.13223,1.24638,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 33,     1,   ACY,       1,0.12138,1.36776,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 34,     1,   ACY,       1,0.10859,1.47635,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 35,     1,   ACY,       1,0.09423,1.57058,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 36,     1,   ACY,       1,0.07884,1.64942,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 37,     1,   ACY,       1,0.06460,1.71402,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 38,     1,   ACY,       1,0.05191,1.76593,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 39,     1,   ACY,       1,0.04046,1.80639,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 40,     1,   ACY,       1,0.03032,1.83671,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 41,     1,   ACY,       1,0.02198,1.85869,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 42,     1,   ACY,       1,0.01550,1.87419,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 43,     1,   ACY,       1,0.01061,1.88480,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 44,     1,   ACY,       1,0.00714,1.89194,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 45,     1,   ACY,       1,0.00455,1.89649,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 46,     1,   ACY,       1,0.00269,1.89918,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 47,     1,   ACY,       1,0.00133,1.90051,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 48,     1,   ACY,       1,0.00046,1.90097,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 49,     1,   ACY,       1,0.00004,1.90101,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 15,     1,   ACY,       1,0.00000,0.00000,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 16,     1,   ACY,       1,0.00154,0.00154,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 17,     1,   ACY,       1,0.00398,0.00552,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 18,     1,   ACY,       1,0.00769,0.01321,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 19,     1,   ACY,       1,0.01460,0.02781,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 20,     1,   ACY,       1,0.02455,0.05236,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 21,     1,   ACY,       1,0.03490,0.08726,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 22,     1,   ACY,       1,0.04535,0.13261,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 23,     1,   ACY,       1,0.05717,0.18978,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 24,     1,   ACY,       1,0.07054,0.26032,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 25,     1,   ACY,       1,0.08478,0.34510,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 26,     1,   ACY,       1,0.09965,0.44475,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 27,     1,   ACY,       1,0.11459,0.55934,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 28,     1,   ACY,       1,0.12873,0.68807,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 29,     1,   ACY,       1,0.13878,0.82685,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 30,     1,   ACY,       1,0.14364,0.97049,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 31,     1,   ACY,       1,0.14179,1.11228,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 32,     1,   ACY,       1,0.13363,1.24591,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 33,     1,   ACY,       1,0.12261,1.36852,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 34,     1,   ACY,       1,0.10959,1.47811,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 35,     1,   ACY,       1,0.09498,1.57309,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 36,     1,   ACY,       1,0.07937,1.65246,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 37,     1,   ACY,       1,0.06493,1.71739,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 38,     1,   ACY,       1,0.05208,1.76947,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 39,     1,   ACY,       1,0.04055,1.81002,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 40,     1,   ACY,       1,0.03036,1.84038,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 41,     1,   ACY,       1,0.02199,1.86237,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 42,     1,   ACY,       1,0.01552,1.87789,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 43,     1,   ACY,       1,0.01064,1.88853,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 44,     1,   ACY,       1,0.00720,1.89573,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 45,     1,   ACY,       1,0.00462,1.90035,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 46,     1,   ACY,       1,0.00274,1.90309,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 47,     1,   ACY,       1,0.00137,1.90446,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 48,     1,   ACY,       1,0.00048,1.90494,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 49,     1,   ACY,       1,0.00005,1.90499,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 15,     1,   ACY,       1,0.00009,0.00009,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 16,     1,   ACY,       1,0.00174,0.00183,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 17,     1,   ACY,       1,0.00405,0.00588,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 18,     1,   ACY,       1,0.00739,0.01327,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 19,     1,   ACY,       1,0.01371,0.02698,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 20,     1,   ACY,       1,0.02293,0.04991,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 21,     1,   ACY,       1,0.03285,0.08276,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 22,     1,   ACY,       1,0.04320,0.12596,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 23,     1,   ACY,       1,0.05510,0.18106,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 24,     1,   ACY,       1,0.06865,0.24971,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 25,     1,   ACY,       1,0.08317,0.33288,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 26,     1,   ACY,       1,0.09836,0.43124,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 27,     1,   ACY,       1,0.11358,0.54482,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 28,     1,   ACY,       1,0.12795,0.67277,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 29,     1,   ACY,       1,0.13818,0.81095,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 30,     1,   ACY,       1,0.14318,0.95413,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 31,     1,   ACY,       1,0.14143,1.09556,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 32,     1,   ACY,       1,0.13338,1.22894,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013, 33,     1,   ACY,       1,0.12244,1.35138,      STAT,     vital,    SWE_14,   .,    1
