Sweden, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 05/11/2020
Year    Age        ASFR
1957     35     0.05834
1957     36     0.05040
1957     37     0.04335
1957     38     0.03688
1957     39     0.03021
1957     40     0.02327
1957     41     0.01878
1957     42     0.01303
1957     43     0.00867
1957     44     0.00503
1957     45     0.00314
1957     46     0.00120
1957     47     0.00065
1957     48     0.00009
1957     49     0.00002
1957     50     0.00000
1957     51     0.00000
1957     52     0.00000
1957     53     0.00000
1957     54     0.00000
1957     55+    0.00000
1958     12-    0.00000
1958     13     0.00003
1958     14     0.00021
1958     15     0.00166
1958     16     0.01109
1958     17     0.03283
1958     18     0.06027
1958     19     0.08657
1958     20     0.10965
1958     21     0.12513
1958     22     0.13423
1958     23     0.14613
1958     24     0.15030
1958     25     0.15243
1958     26     0.14955
1958     27     0.13920
1958     28     0.12955
1958     29     0.11926
1958     30     0.10845
1958     31     0.09544
1958     32     0.08567
1958     33     0.07474
1958     34     0.06761
1958     35     0.05826
1958     36     0.04913
1958     37     0.04070
1958     38     0.03515
1958     39     0.02810
1958     40     0.02282
1958     41     0.01634
1958     42     0.01250
1958     43     0.00826
1958     44     0.00492
1958     45     0.00255
1958     46     0.00124
1958     47     0.00058
1958     48     0.00015
1958     49     0.00002
1958     50     0.00000
1958     51     0.00000
1958     52     0.00000
1958     53     0.00000
1958     54     0.00000
1958     55+    0.00000
1959     12-    0.00002
1959     13     0.00000
1959     14     0.00024
1959     15     0.00224
1959     16     0.01191
1959     17     0.03389
1959     18     0.06173
1959     19     0.08442
1959     20     0.10600
1959     21     0.12361
1959     22     0.13779
1959     23     0.14704
1959     24     0.15377
1959     25     0.15418
1959     26     0.14373
1959     27     0.14297
1959     28     0.12957
1959     29     0.12272
1959     30     0.10943
1959     31     0.09612
1959     32     0.08475
1959     33     0.07420
1959     34     0.06165
1959     35     0.05515
1959     36     0.04809
1959     37     0.04232
1959     38     0.03261
1959     39     0.02736
1959     40     0.02145
1959     41     0.01630
1959     42     0.01179
1959     43     0.00767
1959     44     0.00406
1959     45     0.00269
1959     46     0.00139
1959     47     0.00048
1959     48     0.00009
1959     49     0.00011
1959     50     0.00000
1959     51     0.00000
1959     52     0.00000
1959     53     0.00000
1959     54     0.00000
1959     55+    0.00000
1960     12-    0.00002
1960     13     0.00003
1960     14     0.00021
1960     15     0.00233
1960     16     0.01284
1960     17     0.03209
1960     18     0.05851
1960     19     0.08343
1960     20     0.10334
1960     21     0.11793
1960     22     0.13481
1960     23     0.14161
1960     24     0.14779
1960     25     0.15125
1960     26     0.14659
1960     27     0.14057
1960     28     0.13017
1960     29     0.11644
1960     30     0.10219
1960     31     0.09622
1960     32     0.08313
1960     33     0.07126
1960     34     0.06296
1960     35     0.05439
1960     36     0.04574
1960     37     0.03808
1960     38     0.03202
1960     39     0.02696
1960     40     0.02082
1960     41     0.01497
1960     42     0.01186
1960     43     0.00721
1960     44     0.00467
1960     45     0.00241
1960     46     0.00112
1960     47     0.00054
1960     48     0.00013
1960     49     0.00000
1960     50     0.00002
1960     51     0.00000
1960     52     0.00000
1960     53     0.00000
1960     54     0.00000
1960     55+    0.00000
1961     12-    0.00002
1961     13     0.00003
1961     14     0.00014
1961     15     0.00214
1961     16     0.01316
1961     17     0.03456
1961     18     0.05778
1961     19     0.08383
1961     20     0.10272
1961     21     0.12096
1961     22     0.13388
1961     23     0.14533
1961     24     0.15545
1961     25     0.15387
1961     26     0.15123
1961     27     0.14480
1961     28     0.13112
1961     29     0.12041
1961     30     0.10832
1961     31     0.09348
1961     32     0.08346
1961     33     0.07227
1961     34     0.06182
1961     35     0.05408
1961     36     0.04711
1961     37     0.03894
1961     38     0.03152
1961     39     0.02692
1961     40     0.02004
1961     41     0.01433
1961     42     0.00991
1961     43     0.00732
1961     44     0.00346
1961     45     0.00231
1961     46     0.00124
1961     47     0.00068
1961     48     0.00013
1961     49     0.00007
1961     50     0.00002
1961     51     0.00000
1961     52     0.00000
1961     53     0.00000
1961     54     0.00000
1961     55+    0.00000
1962     12-    0.00000
1962     13     0.00002
1962     14     0.00020
1962     15     0.00249
1962     16     0.01447
1962     17     0.03551
1962     18     0.06366
1962     19     0.08493
1962     20     0.10677
1962     21     0.12469
1962     22     0.13636
1962     23     0.14678
1962     24     0.15756
1962     25     0.15715
1962     26     0.15393
1962     27     0.14536
1962     28     0.13111
1962     29     0.12114
1962     30     0.10851
1962     31     0.09403
1962     32     0.08334
1962     33     0.07342
1962     34     0.06406
1962     35     0.05384
1962     36     0.04489
1962     37     0.03816
1962     38     0.03144
1962     39     0.02503
1962     40     0.01933
1962     41     0.01385
1962     42     0.00993
1962     43     0.00619
1962     44     0.00415
1962     45     0.00189
1962     46     0.00084
1962     47     0.00048
1962     48     0.00024
1962     49     0.00006
1962     50     0.00000
1962     51     0.00002
1962     52     0.00000
1962     53     0.00000
1962     54     0.00000
1962     55+    0.00000
1963     12-    0.00000
1963     13     0.00004
1963     14     0.00019
1963     15     0.00284
1963     16     0.01450
1963     17     0.03796
1963     18     0.06414
1963     19     0.08865
1963     20     0.10652
1963     21     0.12431
1963     22     0.14284
1963     23     0.15356
1963     24     0.16080
1963     25     0.16618
1963     26     0.15881
1963     27     0.15140
1963     28     0.14078
1963     29     0.12874
1963     30     0.11189
1963     31     0.09998
1963     32     0.08722
1963     33     0.07569
1963     34     0.06340
1963     35     0.05570
1963     36     0.04785
1963     37     0.03820
1963     38     0.03148
1963     39     0.02474
1963     40     0.01993
1963     41     0.01471
1963     42     0.00887
1963     43     0.00622
1963     44     0.00385
1963     45     0.00203
1963     46     0.00099
1963     47     0.00067
1963     48     0.00006
1963     49     0.00006
1963     50     0.00000
1963     51     0.00000
1963     52     0.00000
1963     53     0.00000
1963     54     0.00000
1963     55+    0.00000
1964     12-    0.00000
1964     13     0.00002
1964     14     0.00037
1964     15     0.00335
1964     16     0.01673
1964     17     0.04218
1964     18     0.07118
1964     19     0.09681
1964     20     0.11484
1964     21     0.13049
1964     22     0.14961
1964     23     0.15914
1964     24     0.17211
1964     25     0.17609
1964     26     0.17015
1964     27     0.16086
1964     28     0.14984
1964     29     0.13572
1964     30     0.12340
1964     31     0.10459
1964     32     0.09448
1964     33     0.08042
1964     34     0.06724
1964     35     0.05866
1964     36     0.04773
1964     37     0.04046
1964     38     0.03254
1964     39     0.02581
1964     40     0.01963
1964     41     0.01448
1964     42     0.01017
1964     43     0.00589
1964     44     0.00378
1964     45     0.00181
1964     46     0.00073
1964     47     0.00027
1964     48     0.00016
1964     49     0.00004
1964     50     0.00002
1964     51     0.00000
1964     52     0.00000
1964     53     0.00000
1964     54     0.00000
1964     55+    0.00000
1965     12-    0.00000
1965     13     0.00002
1965     14     0.00041
1965     15     0.00283
1965     16     0.01843
1965     17     0.04405
1965     18     0.07344
1965     19     0.09593
1965     20     0.11490
1965     21     0.13414
1965     22     0.14389
1965     23     0.15768
1965     24     0.16305
1965     25     0.17142
1965     26     0.16209
1965     27     0.15817
1965     28     0.14471
1965     29     0.12940
1965     30     0.11586
1965     31     0.09976
1965     32     0.09028
1965     33     0.07551
1965     34     0.06726
1965     35     0.05610
1965     36     0.04697
1965     37     0.03999
1965     38     0.03072
1965     39     0.02435
1965     40     0.01890
1965     41     0.01302
1965     42     0.00963
1965     43     0.00550
1965     44     0.00390
1965     45     0.00205
1965     46     0.00077
1965     47     0.00032
1965     48     0.00016
1965     49     0.00010
1965     50     0.00000
1965     51     0.00000
1965     52     0.00000
1965     53     0.00000
1965     54     0.00000
1965     55+    0.00000
1966     12-    0.00000
1966     13     0.00006
1966     14     0.00021
1966     15     0.00314
1966     16     0.01793
1966     17     0.04477
1966     18     0.07483
1966     19     0.09925
1966     20     0.11552
1966     21     0.12853
1966     22     0.14389
1966     23     0.14731
1966     24     0.16251
1966     25     0.16716
1966     26     0.16411
1966     27     0.15228
1966     28     0.13786
1966     29     0.12861
1966     30     0.11174
1966     31     0.09879
1966     32     0.08633
1966     33     0.07232
1966     34     0.06436
1966     35     0.05356
1966     36     0.04556
1966     37     0.03680
1966     38     0.02985
1966     39     0.02398
1966     40     0.01776
1966     41     0.01193
1966     42     0.00850
1966     43     0.00499
1966     44     0.00312
1966     45     0.00190
1966     46     0.00080
1966     47     0.00022
1966     48     0.00014
1966     49     0.00006
1966     50     0.00000
1966     51     0.00000
1966     52     0.00000
1966     53     0.00000
1966     54     0.00000
1966     55+    0.00000
1967     12-    0.00000
1967     13     0.00006
1967     14     0.00028
1967     15     0.00282
1967     16     0.01606
1967     17     0.04251
1967     18     0.07224
1967     19     0.09499
1967     20     0.11332
1967     21     0.12482
1967     22     0.13803
1967     23     0.14822
1967     24     0.15241
1967     25     0.16312
1967     26     0.15463
1967     27     0.15080
1967     28     0.13704
1967     29     0.12215
1967     30     0.10336
1967     31     0.09520
1967     32     0.08124
1967     33     0.07017
1967     34     0.05894
1967     35     0.05185
1967     36     0.04164
1967     37     0.03437
1967     38     0.02767
1967     39     0.02238
1967     40     0.01674
1967     41     0.01141
1967     42     0.00764
1967     43     0.00532
1967     44     0.00288
1967     45     0.00165
1967     46     0.00067
1967     47     0.00038
1967     48     0.00012
1967     49     0.00004
1967     50     0.00002
1967     51     0.00000
1967     52     0.00000
1967     53     0.00000
1967     54     0.00000
1967     55+    0.00000
1968     12-    0.00000
1968     13     0.00002
1968     14     0.00037
1968     15     0.00244
1968     16     0.01377
1968     17     0.03732
1968     18     0.06095
1968     19     0.08403
1968     20     0.09910
1968     21     0.11395
1968     22     0.12862
1968     23     0.13622
1968     24     0.14424
1968     25     0.14846
1968     26     0.14637
1968     27     0.13872
1968     28     0.12727
1968     29     0.11256
1968     30     0.09959
1968     31     0.08713
1968     32     0.07292
1968     33     0.06468
1968     34     0.05441
1968     35     0.04590
1968     36     0.03874
1968     37     0.03165
1968     38     0.02523
1968     39     0.01930
1968     40     0.01393
1968     41     0.01013
1968     42     0.00647
1968     43     0.00351
1968     44     0.00259
1968     45     0.00092
1968     46     0.00043
1968     47     0.00017
1968     48     0.00009
1968     49     0.00008
1968     50     0.00002
1968     51     0.00000
1968     52     0.00000
1968     53     0.00000
1968     54     0.00000
1968     55+    0.00000
1969     12-    0.00000
1969     13     0.00006
1969     14     0.00023
1969     15     0.00216
1969     16     0.01078
1969     17     0.03013
1969     18     0.05306
1969     19     0.07348
1969     20     0.09013
1969     21     0.10665
1969     22     0.12050
1969     23     0.12988
1969     24     0.13589
1969     25     0.14315
1969     26     0.13477
1969     27     0.13044
1969     28     0.12250
1969     29     0.10855
1969     30     0.09287
1969     31     0.08217
1969     32     0.07071
1969     33     0.05846
1969     34     0.05097
1969     35     0.04023
1969     36     0.03395
1969     37     0.02924
1969     38     0.02200
1969     39     0.01699
1969     40     0.01338
1969     41     0.00996
1969     42     0.00544
1969     43     0.00389
1969     44     0.00258
1969     45     0.00112
1969     46     0.00058
1969     47     0.00023
1969     48     0.00012
1969     49     0.00003
1969     50     0.00000
1969     51     0.00000
1969     52     0.00000
1969     53     0.00000
1969     54     0.00000
1969     55+    0.00000
1970     12-    0.00000
1970     13     0.00000
1970     14     0.00034
1970     15     0.00269
1970     16     0.01291
1970     17     0.02991
1970     18     0.05057
1970     19     0.06997
1970     20     0.08941
1970     21     0.10721
1970     22     0.12324
1970     23     0.13637
1970     24     0.14080
1970     25     0.14234
1970     26     0.14066
1970     27     0.13260
1970     28     0.11888
1970     29     0.10485
1970     30     0.09501
1970     31     0.07822
1970     32     0.06854
1970     33     0.05551
1970     34     0.04882
1970     35     0.03989
1970     36     0.03415
1970     37     0.02656
1970     38     0.02145
1970     39     0.01604
1970     40     0.01172
1970     41     0.00835
1970     42     0.00569
1970     43     0.00335
1970     44     0.00195
1970     45     0.00109
1970     46     0.00052
1970     47     0.00023
1970     48     0.00014
1970     49     0.00002
1970     50     0.00000
1970     51     0.00002
1970     52     0.00000
1970     53     0.00000
1970     54     0.00000
1970     55+    0.00000
1971     12-    0.00002
1971     13     0.00004
1971     14     0.00053
1971     15     0.00252
1971     16     0.01239
1971     17     0.03068
1971     18     0.05046
1971     19     0.07373
1971     20     0.09452
1971     21     0.11405
1971     22     0.12881
1971     23     0.14067
1971     24     0.14643
1971     25     0.15155
1971     26     0.13993
1971     27     0.13571
1971     28     0.12047
1971     29     0.10766
1971     30     0.09595
1971     31     0.07971
1971     32     0.06902
1971     33     0.05679
1971     34     0.04740
1971     35     0.03930
1971     36     0.03307
1971     37     0.02421
1971     38     0.01976
1971     39     0.01558
1971     40     0.01098
1971     41     0.00706
1971     42     0.00539
1971     43     0.00359
1971     44     0.00194
1971     45     0.00083
1971     46     0.00036
1971     47     0.00012
1971     48     0.00010
1971     49     0.00002
1971     50     0.00000
1971     51     0.00000
1971     52     0.00002
1971     53     0.00000
1971     54     0.00000
1971     55+    0.00000
1972     12-    0.00000
1972     13     0.00006
1972     14     0.00035
1972     15     0.00257
1972     16     0.01204
1972     17     0.02957
1972     18     0.04833
1972     19     0.07286
1972     20     0.09082
1972     21     0.11225
1972     22     0.12905
1972     23     0.13749
1972     24     0.14700
1972     25     0.14504
1972     26     0.14205
1972     27     0.13124
1972     28     0.12056
1972     29     0.10817
1972     30     0.09287
1972     31     0.07961
1972     32     0.06482
1972     33     0.05345
1972     34     0.04382
1972     35     0.03582
1972     36     0.02898
1972     37     0.02412
1972     38     0.01848
1972     39     0.01422
1972     40     0.01006
1972     41     0.00719
1972     42     0.00501
1972     43     0.00273
1972     44     0.00133
1972     45     0.00075
1972     46     0.00022
1972     47     0.00020
1972     48     0.00008
1972     49     0.00000
1972     50     0.00000
1972     51     0.00000
1972     52     0.00000
1972     53     0.00000
1972     54     0.00000
1972     55+    0.00000
1973     12-    0.00000
1973     13     0.00004
1973     14     0.00035
1973     15     0.00256
1973     16     0.01008
1973     17     0.02758
1973     18     0.04548
1973     19     0.06864
1973     20     0.09149
1973     21     0.11177
1973     22     0.12528
1973     23     0.13659
1973     24     0.13979
1973     25     0.14571
1973     26     0.14075
1973     27     0.12999
1973     28     0.11907
1973     29     0.10612
1973     30     0.09161
1973     31     0.07557
1973     32     0.06358
1973     33     0.05180
1973     34     0.04404
1973     35     0.03695
1973     36     0.02812
1973     37     0.02121
1973     38     0.01728
1973     39     0.01225
1973     40     0.00877
1973     41     0.00585
1973     42     0.00374
1973     43     0.00250
1973     44     0.00129
1973     45     0.00082
1973     46     0.00050
1973     47     0.00016
1973     48     0.00010
1973     49     0.00002
1973     50     0.00000
1973     51     0.00000
1973     52     0.00000
1973     53     0.00000
1973     54     0.00000
1973     55+    0.00000
1974     12-    0.00000
1974     13     0.00000
1974     14     0.00024
1974     15     0.00193
1974     16     0.00950
1974     17     0.02550
1974     18     0.04709
1974     19     0.07484
1974     20     0.09263
1974     21     0.11058
1974     22     0.12652
1974     23     0.13816
1974     24     0.14333
1974     25     0.14505
1974     26     0.14089
1974     27     0.13191
1974     28     0.12075
1974     29     0.10392
1974     30     0.08864
1974     31     0.07704
1974     32     0.06589
1974     33     0.05347
1974     34     0.04162
1974     35     0.03503
1974     36     0.02766
1974     37     0.02108
1974     38     0.01678
1974     39     0.01247
1974     40     0.00956
1974     41     0.00581
1974     42     0.00373
1974     43     0.00204
1974     44     0.00114
1974     45     0.00048
1974     46     0.00045
1974     47     0.00002
1974     48     0.00004
1974     49     0.00000
1974     50     0.00000
1974     51     0.00000
1974     52     0.00000
1974     53     0.00000
1974     54     0.00000
1974     55+    0.00000
1975     12-    0.00000
1975     13     0.00004
1975     14     0.00029
1975     15     0.00229
1975     16     0.00813
1975     17     0.02247
1975     18     0.04182
1975     19     0.06722
1975     20     0.08546
1975     21     0.10466
1975     22     0.11769
1975     23     0.12974
1975     24     0.13659
1975     25     0.14274
1975     26     0.13530
1975     27     0.12490
1975     28     0.11403
1975     29     0.10178
1975     30     0.08653
1975     31     0.07359
1975     32     0.06026
1975     33     0.05033
1975     34     0.04181
1975     35     0.03247
1975     36     0.02533
1975     37     0.01889
1975     38     0.01429
1975     39     0.01092
1975     40     0.00737
1975     41     0.00518
1975     42     0.00308
1975     43     0.00225
1975     44     0.00102
1975     45     0.00037
1975     46     0.00024
1975     47     0.00013
1975     48     0.00006
1975     49     0.00002
1975     50     0.00000
1975     51     0.00000
1975     52     0.00002
1975     53     0.00000
1975     54     0.00000
1975     55+    0.00000
1976     12-    0.00000
1976     13     0.00000
1976     14     0.00029
1976     15     0.00141
1976     16     0.00666
1976     17     0.01923
1976     18     0.03638
1976     19     0.05912
1976     20     0.08185
1976     21     0.09347
1976     22     0.11090
1976     23     0.11887
1976     24     0.12928
1976     25     0.13508
1976     26     0.13333
1976     27     0.12149
1976     28     0.11028
1976     29     0.09763
1976     30     0.08273
1976     31     0.07210
1976     32     0.05945
1976     33     0.04858
1976     34     0.04269
1976     35     0.03120
1976     36     0.02593
1976     37     0.01953
1976     38     0.01432
1976     39     0.01113
1976     40     0.00712
1976     41     0.00464
1976     42     0.00344
1976     43     0.00186
1976     44     0.00104
1976     45     0.00054
1976     46     0.00031
1976     47     0.00015
1976     48     0.00000
1976     49     0.00004
1976     50     0.00000
1976     51     0.00000
1976     52     0.00000
1976     53     0.00000
1976     54     0.00000
1976     55+    0.00000
1977     12-    0.00000
1977     13     0.00003
1977     14     0.00015
1977     15     0.00170
1977     16     0.00565
1977     17     0.01548
1977     18     0.03135
1977     19     0.05511
1977     20     0.07505
1977     21     0.09283
1977     22     0.10591
1977     23     0.11506
1977     24     0.12769
1977     25     0.13188
1977     26     0.12916
1977     27     0.12156
1977     28     0.11238
1977     29     0.09968
1977     30     0.08596
1977     31     0.07041
1977     32     0.05794
1977     33     0.04865
1977     34     0.04077
1977     35     0.03200
1977     36     0.02562
1977     37     0.01922
1977     38     0.01433
1977     39     0.01122
1977     40     0.00711
1977     41     0.00455
1977     42     0.00327
1977     43     0.00198
1977     44     0.00077
1977     45     0.00072
1977     46     0.00015
1977     47     0.00009
1977     48     0.00004
1977     49     0.00000
1977     50     0.00000
1977     51     0.00002
1977     52     0.00000
1977     53     0.00000
1977     54     0.00000
1977     55+    0.00000
1978     12-    0.00000
1978     13     0.00007
1978     14     0.00021
1978     15     0.00111
1978     16     0.00460
1978     17     0.01301
1978     18     0.02853
1978     19     0.04916
1978     20     0.06647
1978     21     0.08696
1978     22     0.10021
1978     23     0.11003
1978     24     0.12156
1978     25     0.12753
1978     26     0.12538
1978     27     0.11768
1978     28     0.11165
1978     29     0.10121
1978     30     0.08569
1978     31     0.07420
1978     32     0.06158
1978     33     0.04853
1978     34     0.04112
1978     35     0.03260
1978     36     0.02717
1978     37     0.02005
1978     38     0.01420
1978     39     0.01073
1978     40     0.00768
1978     41     0.00487
1978     42     0.00298
1978     43     0.00156
1978     44     0.00094
1978     45     0.00039
1978     46     0.00016
1978     47     0.00017
1978     48     0.00004
1978     49     0.00000
1978     50     0.00000
1978     51     0.00000
1978     52     0.00000
1978     53     0.00000
1978     54     0.00000
1978     55+    0.00000
1979     12-    0.00000
1979     13     0.00005
1979     14     0.00013
1979     15     0.00118
1979     16     0.00364
1979     17     0.01295
1979     18     0.02571
1979     19     0.04558
1979     20     0.06346
1979     21     0.08211
1979     22     0.09521
1979     23     0.11162
1979     24     0.12449
1979     25     0.12937
1979     26     0.13068
1979     27     0.12788
1979     28     0.12024
1979     29     0.10776
1979     30     0.09195
1979     31     0.08054
1979     32     0.06636
1979     33     0.05435
1979     34     0.04355
1979     35     0.03717
1979     36     0.02944
1979     37     0.02129
1979     38     0.01702
1979     39     0.01241
1979     40     0.00841
1979     41     0.00555
1979     42     0.00405
1979     43     0.00207
1979     44     0.00086
1979     45     0.00047
1979     46     0.00023
1979     47     0.00005
1979     48     0.00002
1979     49     0.00000
1979     50     0.00000
1979     51     0.00000
1979     52     0.00000
1979     53     0.00000
1979     54     0.00000
1979     55+    0.00000
1980     12-    0.00000
1980     13     0.00003
1980     14     0.00022
1980     15     0.00094
1980     16     0.00373
1980     17     0.01109
1980     18     0.02346
1980     19     0.04319
1980     20     0.06372
1980     21     0.08167
1980     22     0.09585
1980     23     0.11103
1980     24     0.12375
1980     25     0.12884
1980     26     0.13166
1980     27     0.12943
1980     28     0.12378
1980     29     0.10969
1980     30     0.09699
1980     31     0.08327
1980     32     0.07019
1980     33     0.05930
1980     34     0.04689
1980     35     0.03605
1980     36     0.03039
1980     37     0.02319
1980     38     0.01724
1980     39     0.01317
1980     40     0.00827
1980     41     0.00610
1980     42     0.00313
1980     43     0.00209
1980     44     0.00112
1980     45     0.00047
1980     46     0.00014
1980     47     0.00009
1980     48     0.00002
1980     49     0.00000
1980     50     0.00000
1980     51     0.00000
1980     52     0.00000
1980     53     0.00000
1980     54     0.00000
1980     55+    0.00000
1981     12-    0.00000
1981     13     0.00000
1981     14     0.00020
1981     15     0.00087
1981     16     0.00317
1981     17     0.00983
1981     18     0.02215
1981     19     0.03959
1981     20     0.05768
1981     21     0.07538
1981     22     0.09168
1981     23     0.10764
1981     24     0.11744
1981     25     0.12450
1981     26     0.12616
1981     27     0.12581
1981     28     0.11801
1981     29     0.10945
1981     30     0.09798
1981     31     0.08549
1981     32     0.07054
1981     33     0.05833
1981     34     0.05112
1981     35     0.03730
1981     36     0.03004
1981     37     0.02356
1981     38     0.01758
1981     39     0.01195
1981     40     0.00880
1981     41     0.00570
1981     42     0.00431
1981     43     0.00199
1981     44     0.00103
1981     45     0.00041
1981     46     0.00021
1981     47     0.00007
1981     48     0.00007
1981     49     0.00000
1981     50     0.00000
1981     51     0.00000
1981     52     0.00000
1981     53     0.00000
1981     54     0.00000
1981     55+    0.00000
1982     12-    0.00000
1982     13     0.00006
1982     14     0.00012
1982     15     0.00060
1982     16     0.00293
1982     17     0.00870
1982     18     0.01830
1982     19     0.03793
1982     20     0.05458
1982     21     0.07285
1982     22     0.08729
1982     23     0.10122
1982     24     0.11505
1982     25     0.12497
1982     26     0.12620
1982     27     0.12384
1982     28     0.12186
1982     29     0.10950
1982     30     0.09884
1982     31     0.08714
1982     32     0.07405
1982     33     0.06132
1982     34     0.05025
1982     35     0.04055
1982     36     0.03114
1982     37     0.02359
1982     38     0.01778
1982     39     0.01267
1982     40     0.00920
1982     41     0.00591
1982     42     0.00356
1982     43     0.00234
1982     44     0.00134
1982     45     0.00040
1982     46     0.00025
1982     47     0.00016
1982     48     0.00005
1982     49     0.00002
1982     50     0.00002
1982     51     0.00000
1982     52     0.00000
1982     53     0.00000
1982     54     0.00000
1982     55+    0.00000
1983     12-    0.00000
1983     13     0.00000
1983     14     0.00007
1983     15     0.00063
1983     16     0.00239
1983     17     0.00657
1983     18     0.01678
1983     19     0.03218
1983     20     0.05076
1983     21     0.06761
1983     22     0.08491
1983     23     0.09959
1983     24     0.11364
1983     25     0.12383
1983     26     0.12541
1983     27     0.12457
1983     28     0.12139
1983     29     0.11289
1983     30     0.10007
1983     31     0.08919
1983     32     0.07424
1983     33     0.06207
1983     34     0.05184
1983     35     0.04176
1983     36     0.03314
1983     37     0.02355
1983     38     0.01823
1983     39     0.01367
1983     40     0.00934
1983     41     0.00588
1983     42     0.00344
1983     43     0.00272
1983     44     0.00123
1983     45     0.00048
1983     46     0.00031
1983     47     0.00002
1983     48     0.00000
1983     49     0.00002
1983     50     0.00002
1983     51     0.00000
1983     52     0.00002
1983     53     0.00000
1983     54     0.00000
1983     55+    0.00000
1984     12-    0.00000
1984     13     0.00000
1984     14     0.00009
1984     15     0.00061
1984     16     0.00135
1984     17     0.00607
1984     18     0.01382
1984     19     0.02988
1984     20     0.04650
1984     21     0.06824
1984     22     0.08029
1984     23     0.09740
1984     24     0.11393
1984     25     0.12536
1984     26     0.13187
1984     27     0.12978
1984     28     0.12603
1984     29     0.11626
1984     30     0.10902
1984     31     0.09417
1984     32     0.08031
1984     33     0.06541
1984     34     0.05380
1984     35     0.04475
1984     36     0.03500
1984     37     0.02729
1984     38     0.01971
1984     39     0.01440
1984     40     0.01039
1984     41     0.00697
1984     42     0.00422
1984     43     0.00254
1984     44     0.00135
1984     45     0.00052
1984     46     0.00037
1984     47     0.00011
1984     48     0.00005
1984     49     0.00000
1984     50     0.00000
1984     51     0.00000
1984     52     0.00000
1984     53     0.00000
1984     54     0.00000
1984     55+    0.00000
1985     12-    0.00000
1985     13     0.00002
1985     14     0.00013
1985     15     0.00045
1985     16     0.00198
1985     17     0.00611
1985     18     0.01423
1985     19     0.02977
1985     20     0.04844
1985     21     0.06506
1985     22     0.08255
1985     23     0.10047
1985     24     0.11923
1985     25     0.12964
1985     26     0.13508
1985     27     0.13728
1985     28     0.13372
1985     29     0.12360
1985     30     0.11339
1985     31     0.10107
1985     32     0.08615
1985     33     0.07201
1985     34     0.05954
1985     35     0.04892
1985     36     0.03780
1985     37     0.02839
1985     38     0.02182
1985     39     0.01608
1985     40     0.01053
1985     41     0.00721
1985     42     0.00453
1985     43     0.00266
1985     44     0.00136
1985     45     0.00078
1985     46     0.00019
1985     47     0.00007
1985     48     0.00007
1985     49     0.00000
1985     50     0.00002
1985     51     0.00000
1985     52     0.00000
1985     53     0.00000
1985     54     0.00000
1985     55+    0.00000
1986     12-    0.00000
1986     13     0.00005
1986     14     0.00016
1986     15     0.00060
1986     16     0.00210
1986     17     0.00619
1986     18     0.01510
1986     19     0.02979
1986     20     0.04904
1986     21     0.06683
1986     22     0.08577
1986     23     0.10111
1986     24     0.11999
1986     25     0.13281
1986     26     0.14121
1986     27     0.14064
1986     28     0.13923
1986     29     0.12816
1986     30     0.11856
1986     31     0.10406
1986     32     0.08870
1986     33     0.07640
1986     34     0.06274
1986     35     0.05264
1986     36     0.04080
1986     37     0.03104
1986     38     0.02187
1986     39     0.01641
1986     40     0.01109
1986     41     0.00692
1986     42     0.00469
1986     43     0.00291
1986     44     0.00142
1986     45     0.00067
1986     46     0.00023
1986     47     0.00004
1986     48     0.00000
1986     49     0.00002
1986     50     0.00002
1986     51     0.00000
1986     52     0.00000
1986     53     0.00000
1986     54     0.00002
1986     55+    0.00000
1987     12-    0.00000
1987     13     0.00002
1987     14     0.00016
1987     15     0.00043
1987     16     0.00238
1987     17     0.00614
1987     18     0.01480
1987     19     0.02948
1987     20     0.04752
1987     21     0.06623
1987     22     0.08711
1987     23     0.10437
1987     24     0.11954
1987     25     0.12979
1987     26     0.14077
1987     27     0.14297
1987     28     0.14469
1987     29     0.13537
1987     30     0.12439
1987     31     0.11107
1987     32     0.09515
1987     33     0.07972
1987     34     0.06571
1987     35     0.05221
1987     36     0.04280
1987     37     0.03110
1987     38     0.02377
1987     39     0.01751
1987     40     0.01140
1987     41     0.00740
1987     42     0.00459
1987     43     0.00295
1987     44     0.00178
1987     45     0.00060
1987     46     0.00036
1987     47     0.00008
1987     48     0.00000
1987     49     0.00002
1987     50     0.00000
1987     51     0.00000
1987     52     0.00000
1987     53     0.00000
1987     54     0.00000
1987     55+    0.00000
1988     12-    0.00000
1988     13     0.00002
1988     14     0.00009
1988     15     0.00067
1988     16     0.00247
1988     17     0.00681
1988     18     0.01557
1988     19     0.03157
1988     20     0.05056
1988     21     0.07096
1988     22     0.09226
1988     23     0.11043
1988     24     0.12737
1988     25     0.14178
1988     26     0.14999
1988     27     0.15256
1988     28     0.14968
1988     29     0.14451
1988     30     0.13319
1988     31     0.11621
1988     32     0.10002
1988     33     0.08462
1988     34     0.06965
1988     35     0.05722
1988     36     0.04567
1988     37     0.03567
1988     38     0.02677
1988     39     0.01934
1988     40     0.01247
1988     41     0.00839
1988     42     0.00482
1988     43     0.00271
1988     44     0.00162
1988     45     0.00080
1988     46     0.00022
1988     47     0.00010
1988     48     0.00004
1988     49     0.00000
1988     50     0.00000
1988     51     0.00000
1988     52     0.00000
1988     53     0.00002
1988     54     0.00000
1988     55+    0.00000
1989     12-    0.00000
1989     13     0.00000
