"age","asfr","country","cohort"
45,0.03581986,"MMR",1917
44,0.04851401,"MMR",1918
43,0.06388316,"MMR",1919
42,0.0821208,"MMR",1920
41,0.10299143,"MMR",1921
40,0.1258306,"MMR",1922
39,0.14954488,"MMR",1923
38,0.17261187,"MMR",1924
37,0.19394844,"MMR",1925
36,0.21291071,"MMR",1926
35,0.22929409,"MMR",1927
34,0.24333324,"MMR",1928
33,0.25570211,"MMR",1929
32,0.26685695,"MMR",1930
31,0.27703637,"MMR",1931
30,0.28626132,"MMR",1932
29,0.29433507,"MMR",1933
28,0.30084324,"MMR",1934
27,0.30524307,"MMR",1935
26,0.30686351,"MMR",1936
25,0.30490511,"MMR",1937
24,0.29844012,"MMR",1938
23,0.28641241,"MMR",1939
22,0.2682047,"MMR",1940
21,0.24363853,"MMR",1941
20,0.21297424,"MMR",1942
19,0.17691102,"MMR",1943
18,0.1365869,"MMR",1944
17,0.09441297,"MMR",1945
16,0.05407345,"MMR",1946
15,0.02052566,"MMR",1947
50,0,"MMR",1913
49,0,"MMR",1914
48,0.00778145,"MMR",1915
47,0.01601044,"MMR",1916
46,0.02517825,"MMR",1917
45,0.03581986,"MMR",1918
44,0.04851401,"MMR",1919
43,0.06388316,"MMR",1920
42,0.0821208,"MMR",1921
41,0.10299143,"MMR",1922
40,0.1258306,"MMR",1923
39,0.14954488,"MMR",1924
38,0.17261187,"MMR",1925
37,0.19394844,"MMR",1926
36,0.21291071,"MMR",1927
35,0.22929409,"MMR",1928
34,0.24333324,"MMR",1929
33,0.25570211,"MMR",1930
32,0.26685695,"MMR",1931
31,0.27703637,"MMR",1932
30,0.28626132,"MMR",1933
29,0.29433507,"MMR",1934
28,0.30084324,"MMR",1935
27,0.30524307,"MMR",1936
26,0.30686351,"MMR",1937
25,0.30490511,"MMR",1938
24,0.29844012,"MMR",1939
23,0.28641241,"MMR",1940
22,0.2682047,"MMR",1941
21,0.24363853,"MMR",1942
20,0.21297424,"MMR",1943
19,0.17691102,"MMR",1944
18,0.1365869,"MMR",1945
17,0.09441297,"MMR",1946
16,0.05407345,"MMR",1947
15,0.02052566,"MMR",1948
50,0,"MMR",1914
49,0,"MMR",1915
48,0.00778145,"MMR",1916
47,0.01601044,"MMR",1917
46,0.02517825,"MMR",1918
45,0.03581986,"MMR",1919
44,0.04851401,"MMR",1920
43,0.06388316,"MMR",1921
42,0.0821208,"MMR",1922
41,0.10299143,"MMR",1923
40,0.1258306,"MMR",1924
39,0.14954488,"MMR",1925
38,0.17261187,"MMR",1926
37,0.19394844,"MMR",1927
36,0.21291071,"MMR",1928
35,0.22929409,"MMR",1929
34,0.24333324,"MMR",1930
33,0.25570211,"MMR",1931
32,0.26685695,"MMR",1932
31,0.27703637,"MMR",1933
30,0.28626132,"MMR",1934
29,0.29433507,"MMR",1935
28,0.30084324,"MMR",1936
27,0.30524307,"MMR",1937
26,0.30686351,"MMR",1938
25,0.30490511,"MMR",1939
24,0.29844012,"MMR",1940
23,0.28641241,"MMR",1941
22,0.2682047,"MMR",1942
21,0.24363853,"MMR",1943
20,0.21297424,"MMR",1944
19,0.17691102,"MMR",1945
18,0.1365869,"MMR",1946
17,0.09441297,"MMR",1947
16,0.05407345,"MMR",1948
15,0.02052566,"MMR",1949
50,0,"MMR",1915
49,0,"MMR",1916
48,0.00778145,"MMR",1917
47,0.01601044,"MMR",1918
46,0.02517825,"MMR",1919
45,0.03581986,"MMR",1920
44,0.04851401,"MMR",1921
43,0.06388316,"MMR",1922
42,0.0821208,"MMR",1923
41,0.10299143,"MMR",1924
40,0.1258306,"MMR",1925
39,0.14954488,"MMR",1926
38,0.17261187,"MMR",1927
37,0.19394844,"MMR",1928
36,0.21291071,"MMR",1929
35,0.22929409,"MMR",1930
34,0.24333324,"MMR",1931
33,0.25570211,"MMR",1932
32,0.26685695,"MMR",1933
31,0.27703637,"MMR",1934
30,0.28626132,"MMR",1935
29,0.29433507,"MMR",1936
28,0.30084324,"MMR",1937
27,0.30524307,"MMR",1938
26,0.30686351,"MMR",1939
25,0.30490511,"MMR",1940
24,0.29844012,"MMR",1941
23,0.28641241,"MMR",1942
22,0.2682047,"MMR",1943
21,0.24363853,"MMR",1944
20,0.21297424,"MMR",1945
19,0.17691102,"MMR",1946
18,0.1365869,"MMR",1947
17,0.09441297,"MMR",1948
16,0.05407345,"MMR",1949
15,0.02052566,"MMR",1950
50,0,"MMR",1916
49,0,"MMR",1917
48,0.0077383832,"MMR",1918
47,0.0159218144,"MMR",1919
46,0.0250388445333333,"MMR",1920
45,0.0356214921333333,"MMR",1921
44,0.0482452986666667,"MMR",1922
43,0.0635292904,"MMR",1923
42,0.0816658933333333,"MMR",1924
41,0.102420919733333,"MMR",1925
40,0.125133597866667,"MMR",1926
39,0.148716551333333,"MMR",1927
38,0.171655800666667,"MMR",1928
37,0.192874210666667,"MMR",1929
36,0.211731462933333,"MMR",1930
35,0.2280240996,"MMR",1931
34,0.241985483333333,"MMR",1932
33,0.254285832666667,"MMR",1933
32,0.2653788776,"MMR",1934
31,0.275501907466667,"MMR",1935
30,0.284675756533333,"MMR",1936
29,0.292704787733333,"MMR",1937
28,0.299176914266667,"MMR",1938
27,0.303552384266667,"MMR",1939
26,0.305163860533333,"MMR",1940
25,0.3032163208,"MMR",1941
24,0.296787150266667,"MMR",1942
23,0.284826065333333,"MMR",1943
22,0.266719202,"MMR",1944
21,0.242289088666667,"MMR",1945
20,0.211794627066667,"MMR",1946
19,0.175931139466667,"MMR",1947
18,0.135830354,"MMR",1948
17,0.0938900130666667,"MMR",1949
16,0.0537739302666667,"MMR",1950
15,0.0204119632,"MMR",1951
50,0,"MMR",1917
49,0,"MMR",1918
48,0.0076491734,"MMR",1919
47,0.0157382328,"MMR",1920
46,0.0247500760666667,"MMR",1921
45,0.0352105872666667,"MMR",1922
44,0.0476886823333333,"MMR",1923
43,0.0627962748,"MMR",1924
42,0.0807235866666667,"MMR",1925
41,0.101239148466667,"MMR",1926
40,0.123689807733333,"MMR",1927
39,0.147000727666667,"MMR",1928
38,0.169675371333333,"MMR",1929
37,0.190649021333333,"MMR",1930
36,0.209288736866667,"MMR",1931
35,0.2253934052,"MMR",1932
34,0.239193701666667,"MMR",1933
33,0.251352115333333,"MMR",1934
32,0.2623171562,"MMR",1935
31,0.272323377933333,"MMR",1936
30,0.281391375066667,"MMR",1937
29,0.289327774466667,"MMR",1938
28,0.295725239533333,"MMR",1939
27,0.300050249533333,"MMR",1940
26,0.301643158066667,"MMR",1941
25,0.2997181146,"MMR",1942
24,0.293363141533333,"MMR",1943
23,0.281540065666667,"MMR",1944
22,0.263642099,"MMR",1945
21,0.239493817333333,"MMR",1946
20,0.209351143133333,"MMR",1947
19,0.173901386933333,"MMR",1948
18,0.134263223,"MMR",1949
17,0.0928067451333333,"MMR",1950
16,0.0531534965333333,"MMR",1951
15,0.0201764484,"MMR",1952
50,0,"MMR",1918
49,0,"MMR",1919
48,0.0075599636,"MMR",1920
47,0.0155546512,"MMR",1921
46,0.0244613076,"MMR",1922
45,0.0347996824,"MMR",1923
44,0.047132066,"MMR",1924
43,0.0620632592,"MMR",1925
42,0.07978128,"MMR",1926
41,0.1000573772,"MMR",1927
40,0.1222460176,"MMR",1928
39,0.145284904,"MMR",1929
38,0.167694942,"MMR",1930
37,0.188423832,"MMR",1931
36,0.2068460108,"MMR",1932
35,0.2227627108,"MMR",1933
34,0.23640192,"MMR",1934
33,0.248418398,"MMR",1935
32,0.2592554348,"MMR",1936
31,0.2691448484,"MMR",1937
30,0.2781069936,"MMR",1938
29,0.2859507612,"MMR",1939
28,0.2922735648,"MMR",1940
27,0.2965481148,"MMR",1941
26,0.2981224556,"MMR",1942
25,0.2962199084,"MMR",1943
24,0.2899391328,"MMR",1944
23,0.278254066,"MMR",1945
22,0.260564996,"MMR",1946
21,0.236698546,"MMR",1947
20,0.2069076592,"MMR",1948
19,0.1718716344,"MMR",1949
18,0.132696092,"MMR",1950
17,0.0917234772,"MMR",1951
16,0.0525330628,"MMR",1952
15,0.0199409336,"MMR",1953
50,0,"MMR",1919
49,0,"MMR",1920
48,0.0074707538,"MMR",1921
47,0.0153710696,"MMR",1922
46,0.0241725391333333,"MMR",1923
45,0.0343887775333333,"MMR",1924
44,0.0465754496666667,"MMR",1925
43,0.0613302436,"MMR",1926
42,0.0788389733333333,"MMR",1927
41,0.0988756059333333,"MMR",1928
40,0.120802227466667,"MMR",1929
39,0.143569080333333,"MMR",1930
38,0.165714512666667,"MMR",1931
37,0.186198642666667,"MMR",1932
36,0.204403284733333,"MMR",1933
35,0.2201320164,"MMR",1934
34,0.233610138333333,"MMR",1935
33,0.245484680666667,"MMR",1936
32,0.2561937134,"MMR",1937
31,0.265966318866667,"MMR",1938
30,0.274822612133333,"MMR",1939
29,0.282573747933333,"MMR",1940
28,0.288821890066667,"MMR",1941
27,0.293045980066667,"MMR",1942
26,0.294601753133333,"MMR",1943
25,0.2927217022,"MMR",1944
24,0.286515124066667,"MMR",1945
23,0.274968066333333,"MMR",1946
22,0.257487893,"MMR",1947
21,0.233903274666667,"MMR",1948
20,0.204464175266667,"MMR",1949
19,0.169841881866667,"MMR",1950
18,0.131128961,"MMR",1951
17,0.0906402092666667,"MMR",1952
16,0.0519126290666667,"MMR",1953
15,0.0197054188,"MMR",1954
50,0,"MMR",1920
49,0,"MMR",1921
48,0.007381544,"MMR",1922
47,0.015187488,"MMR",1923
46,0.0238837706666667,"MMR",1924
45,0.0339778726666667,"MMR",1925
44,0.0460188333333333,"MMR",1926
43,0.060597228,"MMR",1927
42,0.0778966666666667,"MMR",1928
41,0.0976938346666667,"MMR",1929
40,0.119358437333333,"MMR",1930
39,0.141853256666667,"MMR",1931
38,0.163734083333333,"MMR",1932
37,0.183973453333333,"MMR",1933
36,0.201960558666667,"MMR",1934
35,0.217501322,"MMR",1935
34,0.230818356666667,"MMR",1936
33,0.242550963333333,"MMR",1937
32,0.253131992,"MMR",1938
31,0.262787789333333,"MMR",1939
30,0.271538230666667,"MMR",1940
29,0.279196734666667,"MMR",1941
28,0.285370215333333,"MMR",1942
27,0.289543845333333,"MMR",1943
26,0.291081050666667,"MMR",1944
25,0.289223496,"MMR",1945
24,0.283091115333333,"MMR",1946
23,0.271682066666667,"MMR",1947
22,0.25441079,"MMR",1948
21,0.231108003333333,"MMR",1949
20,0.202020691333333,"MMR",1950
19,0.167812129333333,"MMR",1951
18,0.12956183,"MMR",1952
17,0.0895569413333333,"MMR",1953
16,0.0512921953333333,"MMR",1954
15,0.019469904,"MMR",1955
50,0,"MMR",1921
49,0,"MMR",1922
48,0.0072749942,"MMR",1923
47,0.0149682478,"MMR",1924
46,0.0235389652,"MMR",1925
45,0.0334873022,"MMR",1926
44,0.0453543754,"MMR",1927
43,0.059722247,"MMR",1928
42,0.0767718814,"MMR",1929
41,0.0962831976,"MMR",1930
40,0.1176349986,"MMR",1931
39,0.1398050408,"MMR",1932
38,0.1613699558,"MMR",1933
37,0.1813171106,"MMR",1934
36,0.1990445142,"MMR",1935
35,0.2143608886,"MMR",1936
34,0.2274856354,"MMR",1937
33,0.2390488264,"MMR",1938
32,0.249477068,"MMR",1939
31,0.2589934402,"MMR",1940
30,0.26761753,"MMR",1941
29,0.275165455,"MMR",1942
28,0.281249801,"MMR",1943
27,0.2853631784,"MMR",1944
26,0.2868781986,"MMR",1945
25,0.285047477,"MMR",1946
24,0.2790036506,"MMR",1947
23,0.2677593404,"MMR",1948
22,0.2507374382,"MMR",1949
21,0.2277711054,"MMR",1950
20,0.1991037654,"MMR",1951
19,0.1653891206,"MMR",1952
18,0.1276910972,"MMR",1953
17,0.088263827,"MMR",1954
16,0.0505515822,"MMR",1955
15,0.0191887736,"MMR",1956
50,0,"MMR",1922
49,0,"MMR",1923
48,0.00712991106666667,"MMR",1924
47,0.0146697662666667,"MMR",1925
46,0.0230696330666667,"MMR",1926
45,0.0328196970666667,"MMR",1927
44,0.0444502694666667,"MMR",1928
43,0.0585317873333333,"MMR",1929
42,0.0752415881333333,"MMR",1930
41,0.0943639698666667,"MMR",1931
40,0.115290118533333,"MMR",1932
39,0.1370181756,"MMR",1933
38,0.1581531656,"MMR",1934
37,0.1777026492,"MMR",1935
36,0.195076651066667,"MMR",1936
35,0.210087701866667,"MMR",1937
34,0.222950826133333,"MMR",1938
33,0.2342835348,"MMR",1939
32,0.244503916,"MMR",1940
31,0.253830603066667,"MMR",1941
30,0.262282786666667,"MMR",1942
29,0.26968025,"MMR",1943
28,0.275643298666667,"MMR",1944
27,0.279674662133333,"MMR",1945
26,0.281159458533333,"MMR",1946
25,0.279365207333333,"MMR",1947
24,0.2734418392,"MMR",1948
23,0.262421666133333,"MMR",1949
22,0.245739089066667,"MMR",1950
21,0.2232305928,"MMR",1951
20,0.195134746133333,"MMR",1952
19,0.1620922092,"MMR",1953
18,0.125145693733333,"MMR",1954
17,0.0865043873333333,"MMR",1955
16,0.0495439037333333,"MMR",1956
15,0.0188062752,"MMR",1957
50,0,"MMR",1923
49,0,"MMR",1924
48,0.00698482793333333,"MMR",1925
47,0.0143712847333333,"MMR",1926
46,0.0226003009333333,"MMR",1927
45,0.0321520919333333,"MMR",1928
44,0.0435461635333333,"MMR",1929
43,0.0573413276666667,"MMR",1930
42,0.0737112948666667,"MMR",1931
41,0.0924447421333333,"MMR",1932
40,0.112945238466667,"MMR",1933
39,0.1342313104,"MMR",1934
38,0.1549363754,"MMR",1935
37,0.1740881878,"MMR",1936
36,0.191108787933333,"MMR",1937
35,0.205814515133333,"MMR",1938
34,0.218416016866667,"MMR",1939
33,0.2295182432,"MMR",1940
32,0.239530764,"MMR",1941
31,0.248667765933333,"MMR",1942
30,0.256948043333333,"MMR",1943
29,0.264195045,"MMR",1944
28,0.270036796333333,"MMR",1945
27,0.273986145866667,"MMR",1946
26,0.275440718466667,"MMR",1947
25,0.273682937666667,"MMR",1948
24,0.2678800278,"MMR",1949
23,0.257083991866667,"MMR",1950
22,0.240740739933333,"MMR",1951
21,0.2186900802,"MMR",1952
20,0.191165726866667,"MMR",1953
19,0.1587952978,"MMR",1954
18,0.122600290266667,"MMR",1955
17,0.0847449476666667,"MMR",1956
16,0.0485362252666667,"MMR",1957
15,0.0184237768,"MMR",1958
50,0,"MMR",1924
49,0,"MMR",1925
48,0.0068397448,"MMR",1926
47,0.0140728032,"MMR",1927
46,0.0221309688,"MMR",1928
45,0.0314844868,"MMR",1929
44,0.0426420576,"MMR",1930
43,0.056150868,"MMR",1931
42,0.0721810016,"MMR",1932
41,0.0905255144,"MMR",1933
40,0.1106003584,"MMR",1934
39,0.1314444452,"MMR",1935
38,0.1517195852,"MMR",1936
37,0.1704737264,"MMR",1937
36,0.1871409248,"MMR",1938
35,0.2015413284,"MMR",1939
34,0.2138812076,"MMR",1940
33,0.2247529516,"MMR",1941
32,0.234557612,"MMR",1942
31,0.2435049288,"MMR",1943
30,0.2516133,"MMR",1944
29,0.25870984,"MMR",1945
28,0.264430294,"MMR",1946
27,0.2682976296,"MMR",1947
26,0.2697219784,"MMR",1948
25,0.268000668,"MMR",1949
24,0.2623182164,"MMR",1950
23,0.2517463176,"MMR",1951
22,0.2357423908,"MMR",1952
21,0.2141495676,"MMR",1953
20,0.1871967076,"MMR",1954
19,0.1554983864,"MMR",1955
18,0.1200548868,"MMR",1956
17,0.082985508,"MMR",1957
16,0.0475285468,"MMR",1958
15,0.0180412784,"MMR",1959
50,0,"MMR",1925
49,0,"MMR",1926
48,0.00669466166666667,"MMR",1927
47,0.0137743216666667,"MMR",1928
46,0.0216616366666667,"MMR",1929
45,0.0308168816666667,"MMR",1930
44,0.0417379516666667,"MMR",1931
43,0.0549604083333333,"MMR",1932
42,0.0706507083333333,"MMR",1933
41,0.0886062866666667,"MMR",1934
40,0.108255478333333,"MMR",1935
39,0.12865758,"MMR",1936
38,0.148502795,"MMR",1937
37,0.166859265,"MMR",1938
36,0.183173061666667,"MMR",1939
35,0.197268141666667,"MMR",1940
34,0.209346398333333,"MMR",1941
33,0.21998766,"MMR",1942
32,0.22958446,"MMR",1943
31,0.238342091666667,"MMR",1944
30,0.246278556666667,"MMR",1945
29,0.253224635,"MMR",1946
28,0.258823791666667,"MMR",1947
27,0.262609113333333,"MMR",1948
26,0.264003238333333,"MMR",1949
25,0.262318398333333,"MMR",1950
24,0.256756405,"MMR",1951
23,0.246408643333333,"MMR",1952
22,0.230744041666667,"MMR",1953
21,0.209609055,"MMR",1954
20,0.183227688333333,"MMR",1955
19,0.152201475,"MMR",1956
18,0.117509483333333,"MMR",1957
17,0.0812260683333333,"MMR",1958
16,0.0465208683333333,"MMR",1959
15,0.01765878,"MMR",1960
50,0,"MMR",1926
49,0,"MMR",1927
48,0.00659220013333333,"MMR",1928
47,0.0135598145333333,"MMR",1929
46,0.0213150077333333,"MMR",1930
45,0.0303066442666667,"MMR",1931
44,0.0410202910666667,"MMR",1932
43,0.0539782732,"MMR",1933
42,0.0693422390666667,"MMR",1934
41,0.0869132461333333,"MMR",1935
40,0.106131684133333,"MMR",1936
39,0.126077332933333,"MMR",1937
38,0.145469314666667,"MMR",1938
37,0.163397848666667,"MMR",1939
36,0.179324261466667,"MMR",1940
35,0.193080918666667,"MMR",1941
34,0.204871293333333,"MMR",1942
33,0.215269966,"MMR",1943
32,0.2246642088,"MMR",1944
31,0.233254062266667,"MMR",1945
30,0.2410522696,"MMR",1946
29,0.247884351866667,"MMR",1947
28,0.253388512266667,"MMR",1948
27,0.2570985528,"MMR",1949
26,0.258443795333333,"MMR",1950
25,0.256749131066667,"MMR",1951
24,0.2512350008,"MMR",1952
23,0.241017395466667,"MMR",1953
22,0.2255853512,"MMR",1954
21,0.2048009312,"MMR",1955
20,0.178899254666667,"MMR",1956
19,0.148488467333333,"MMR",1957
18,0.114549760133333,"MMR",1958
17,0.0791174793333334,"MMR",1959
16,0.0452791341333333,"MMR",1960
15,0.0171753685333333,"MMR",1961
50,0,"MMR",1927
49,0,"MMR",1928
48,0.0067561236,"MMR",1929
47,0.0138701474,"MMR",1930
46,0.0217352738,"MMR",1931
45,0.0307799552,"MMR",1932
44,0.0414679138,"MMR",1933
43,0.0542981664,"MMR",1934
42,0.0694201698,"MMR",1935
41,0.0866338756,"MMR",1936
40,0.1053896766,"MMR",1937
39,0.1247884492,"MMR",1938
38,0.143581521,"MMR",1939
37,0.160892964,"MMR",1940
36,0.1762196046,"MMR",1941
35,0.189430969,"MMR",1942
34,0.20076934,"MMR",1943
33,0.210849757,"MMR",1944
32,0.2200745876,"MMR",1945
31,0.2286335812,"MMR",1946
30,0.2365038342,"MMR",1947
29,0.2434498304,"MMR",1948
28,0.2490233762,"MMR",1949
27,0.2527002156,"MMR",1950
26,0.253879959,"MMR",1951
25,0.2518861288,"MMR",1952
24,0.2459661416,"MMR",1953
23,0.2352913126,"MMR",1954
22,0.2194245274,"MMR",1955
21,0.1983202374,"MMR",1956
20,0.172324481,"MMR",1957
19,0.142174858,"MMR",1958
18,0.1090005386,"MMR",1959
17,0.074826707,"MMR",1960
16,0.0425745516,"MMR",1961
15,0.0160612504,"MMR",1962
50,0,"MMR",1928
49,0,"MMR",1929
48,0.00692004706666667,"MMR",1930
47,0.0141804802666667,"MMR",1931
46,0.0221555398666667,"MMR",1932
45,0.0312532661333333,"MMR",1933
44,0.0419155365333333,"MMR",1934
43,0.0546180596,"MMR",1935
42,0.0694981005333333,"MMR",1936
41,0.0863545050666667,"MMR",1937
40,0.104647669066667,"MMR",1938
39,0.123499565466667,"MMR",1939
38,0.141693727333333,"MMR",1940
37,0.158388079333333,"MMR",1941
36,0.173114947733333,"MMR",1942
35,0.185781019333333,"MMR",1943
34,0.196667386666667,"MMR",1944
33,0.206429548,"MMR",1945
32,0.2154849664,"MMR",1946
31,0.224013100133333,"MMR",1947
30,0.2319553988,"MMR",1948
29,0.239015308933333,"MMR",1949
28,0.244658240133333,"MMR",1950
27,0.2483018784,"MMR",1951
26,0.249316122666667,"MMR",1952
25,0.247023126533333,"MMR",1953
24,0.2406972824,"MMR",1954
23,0.229565229733333,"MMR",1955
22,0.2132637036,"MMR",1956
21,0.1918395436,"MMR",1957
20,0.165749707333333,"MMR",1958
19,0.135861248666667,"MMR",1959
18,0.103451317066667,"MMR",1960
17,0.0705359346666667,"MMR",1961
16,0.0398699690666667,"MMR",1962
15,0.0149471322666667,"MMR",1963
50,0,"MMR",1929
49,0,"MMR",1930
48,0.00708397053333333,"MMR",1931
47,0.0144908131333333,"MMR",1932
46,0.0225758059333333,"MMR",1933
45,0.0317265770666667,"MMR",1934
44,0.0423631592666667,"MMR",1935
43,0.0549379528,"MMR",1936
42,0.0695760312666667,"MMR",1937
41,0.0860751345333333,"MMR",1938
40,0.103905661533333,"MMR",1939
39,0.122210681733333,"MMR",1940
38,0.139805933666667,"MMR",1941
37,0.155883194666667,"MMR",1942
36,0.170010290866667,"MMR",1943
35,0.182131069666667,"MMR",1944
34,0.192565433333333,"MMR",1945
33,0.202009339,"MMR",1946
32,0.2108953452,"MMR",1947
31,0.219392619066667,"MMR",1948
30,0.2274069634,"MMR",1949
29,0.234580787466667,"MMR",1950
28,0.240293104066667,"MMR",1951
27,0.2439035412,"MMR",1952
26,0.244752286333333,"MMR",1953
25,0.242160124266667,"MMR",1954
24,0.2354284232,"MMR",1955
23,0.223839146866667,"MMR",1956
22,0.2071028798,"MMR",1957
21,0.1853588498,"MMR",1958
20,0.159174933666667,"MMR",1959
19,0.129547639333333,"MMR",1960
18,0.0979020955333333,"MMR",1961
17,0.0662451623333333,"MMR",1962
16,0.0371653865333333,"MMR",1963
15,0.0138330141333333,"MMR",1964
50,0,"MMR",1930
49,0,"MMR",1931
48,0.007247894,"MMR",1932
47,0.014801146,"MMR",1933
46,0.022996072,"MMR",1934
45,0.032199888,"MMR",1935
44,0.042810782,"MMR",1936
43,0.055257846,"MMR",1937
42,0.069653962,"MMR",1938
41,0.085795764,"MMR",1939
40,0.103163654,"MMR",1940
39,0.120921798,"MMR",1941
38,0.13791814,"MMR",1942
37,0.15337831,"MMR",1943
36,0.166905634,"MMR",1944
35,0.17848112,"MMR",1945
34,0.18846348,"MMR",1946
33,0.19758913,"MMR",1947
32,0.206305724,"MMR",1948
31,0.214772138,"MMR",1949
30,0.222858528,"MMR",1950
29,0.230146266,"MMR",1951
28,0.235927968,"MMR",1952
27,0.239505204,"MMR",1953
26,0.24018845,"MMR",1954
25,0.237297122,"MMR",1955
24,0.230159564,"MMR",1956
23,0.218113064,"MMR",1957
22,0.200942056,"MMR",1958
21,0.178878156,"MMR",1959
20,0.15260016,"MMR",1960
19,0.12323403,"MMR",1961
18,0.092352874,"MMR",1962
17,0.06195439,"MMR",1963
16,0.034460804,"MMR",1964
15,0.012718896,"MMR",1965
50,0,"MMR",1931
49,0,"MMR",1932
48,0.00741181746666667,"MMR",1933
47,0.0151114788666667,"MMR",1934
46,0.0234163380666667,"MMR",1935
45,0.0326731989333333,"MMR",1936
44,0.0432584047333333,"MMR",1937
43,0.0555777392,"MMR",1938
42,0.0697318927333333,"MMR",1939
41,0.0855163934666667,"MMR",1940
40,0.102421646466667,"MMR",1941
39,0.119632914266667,"MMR",1942
38,0.136030346333333,"MMR",1943
37,0.150873425333333,"MMR",1944
36,0.163800977133333,"MMR",1945
35,0.174831170333333,"MMR",1946
34,0.184361526666667,"MMR",1947
33,0.193168921,"MMR",1948
32,0.2017161028,"MMR",1949
31,0.210151656933333,"MMR",1950
30,0.2183100926,"MMR",1951
29,0.225711744533333,"MMR",1952
28,0.231562831933333,"MMR",1953
27,0.2351068668,"MMR",1954
26,0.235624613666667,"MMR",1955
25,0.232434119733333,"MMR",1956
24,0.2248907048,"MMR",1957
23,0.212386981133333,"MMR",1958
22,0.1947812322,"MMR",1959
21,0.1723974622,"MMR",1960
20,0.146025386333333,"MMR",1961
19,0.116920420666667,"MMR",1962
18,0.0868036524666667,"MMR",1963
17,0.0576636176666667,"MMR",1964
16,0.0317562214666667,"MMR",1965
15,0.0116047778666667,"MMR",1966
50,0,"MMR",1932
49,0,"MMR",1933
48,0.00713915373333333,"MMR",1934
47,0.0145651106666667,"MMR",1935
46,0.0225910166666667,"MMR",1936
45,0.0315563170666667,"MMR",1937
44,0.0418268261333333,"MMR",1938
43,0.0537946438666667,"MMR",1939
42,0.0675530141333333,"MMR",1940
41,0.0828962546666667,"MMR",1941
40,0.0993198026666667,"MMR",1942
39,0.116020192933333,"MMR",1943
38,0.131895078533333,"MMR",1944
37,0.146217618,"MMR",1945
36,0.158636476,"MMR",1946
35,0.169175832666667,"MMR",1947
34,0.178235380533333,"MMR",1948
33,0.186590333866667,"MMR",1949
32,0.194707022133333,"MMR",1950
31,0.202742857466667,"MMR",1951
30,0.210546406,"MMR",1952
29,0.217657310266667,"MMR",1953
28,0.223306338,"MMR",1954
27,0.2267578136,"MMR",1955
26,0.227309593066667,"MMR",1956
25,0.224293084666667,"MMR",1957
24,0.217073242666667,"MMR",1958
23,0.205048578,"MMR",1959
22,0.188073882,"MMR",1960
21,0.166460255866667,"MMR",1961
20,0.14097511,"MMR",1962
19,0.112842155866667,"MMR",1963
18,0.0837413741333333,"MMR",1964
17,0.0556024965333333,"MMR",1965
16,0.0306049389333333,"MMR",1966
15,0.0111778264,"MMR",1967
50,0,"MMR",1933
49,0,"MMR",1934
48,0.0068508976,"MMR",1935
47,0.013988146,"MMR",1936
46,0.02172121,"MMR",1937
45,0.0303826426,"MMR",1938
44,0.0403281332,"MMR",1939
43,0.0519364418,"MMR",1940
42,0.0652935352,"MMR",1941
41,0.080192517,"MMR",1942
40,0.096133679,"MMR",1943
39,0.1123244774,"MMR",1944
38,0.1276795438,"MMR",1945
37,0.141484992,"MMR",1946
36,0.153398409,"MMR",1947
35,0.163448874,"MMR",1948
34,0.1720369418,"MMR",1949
33,0.1799346618,"MMR",1950
32,0.1876115322,"MMR",1951
31,0.1952344752,"MMR",1952
30,0.202667889,"MMR",1953
29,0.2094735934,"MMR",1954
28,0.214910867,"MMR",1955
27,0.2182676634,"MMR",1956
26,0.2188606016,"MMR",1957
25,0.216034977,"MMR",1958
24,0.209164759,"MMR",1959
23,0.197652592,"MMR",1960
22,0.181347013,"MMR",1961
21,0.1605424598,"MMR",1962
20,0.13597928,"MMR",1963
19,0.1088437248,"MMR",1964
18,0.0807679152,"MMR",1965
17,0.0536210058,"MMR",1966
16,0.0295091314,"MMR",1967
15,0.0107754166,"MMR",1968
50,0,"MMR",1934
49,0,"MMR",1935
48,0.00656264146666667,"MMR",1936
47,0.0134111813333333,"MMR",1937
46,0.0208514033333333,"MMR",1938
45,0.0292089681333333,"MMR",1939
44,0.0388294402666667,"MMR",1940
43,0.0500782397333333,"MMR",1941
42,0.0630340562666667,"MMR",1942
41,0.0774887793333333,"MMR",1943
40,0.0929475553333333,"MMR",1944
39,0.108628761866667,"MMR",1945
38,0.123464009066667,"MMR",1946
37,0.136752366,"MMR",1947
36,0.148160342,"MMR",1948
35,0.157721915333333,"MMR",1949
34,0.165838503066667,"MMR",1950
33,0.173278989733333,"MMR",1951
32,0.180516042266667,"MMR",1952
31,0.187726092933333,"MMR",1953
30,0.194789372,"MMR",1954
29,0.201289876533333,"MMR",1955
28,0.206515396,"MMR",1956
27,0.2097775132,"MMR",1957
26,0.210411610133333,"MMR",1958
25,0.207776869333333,"MMR",1959
24,0.201256275333333,"MMR",1960
23,0.190256606,"MMR",1961
22,0.174620144,"MMR",1962
21,0.154624663733333,"MMR",1963
20,0.13098345,"MMR",1964
19,0.104845293733333,"MMR",1965
18,0.0777944562666667,"MMR",1966
17,0.0516395150666667,"MMR",1967
16,0.0284133238666667,"MMR",1968
15,0.0103730068,"MMR",1969
50,0,"MMR",1935
49,0,"MMR",1936
